G,Date,Team,H/A,Opp,W/L,TM,OP,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,ODRB%,OFT/FGA,W/L_Ratio,Opp_W/L_ratio,TeamsOdds,OppOdds
1,2015-10-28,NYK,A,MIL,W,122,97,128.2,101.9,95.2,0.376,0.247,0.563,51.0,57.1,11.6,10.3,0.5,9.2,39.6,0.312,0.401,15.3,62.5,0.326,1.0,0.0,2.73,1.48
1,2015-10-28,WAS,A,ORL,W,88,87,91.6,90.5,96.1,0.298,0.333,0.463,46.7,51.5,8.3,12.2,0.435,15.2,27.8,0.179,0.395,11.7,66.7,0.08,1.0,0.0,1.53,2.6
1,2015-10-28,BOS,H,PHI,W,112,95,112.6,95.5,99.5,0.318,0.282,0.578,47.1,79.5,10.1,11.5,0.506,14.9,23.8,0.306,0.452,19.1,68.9,0.241,1.0,0.0,1.09,8.33
1,2015-10-28,OKC,H,SAS,W,112,106,110.2,104.3,101.6,0.256,0.221,0.585,55.6,50.0,6.9,5.1,0.529,16.6,27.5,0.244,0.511,11.6,82.9,0.118,1.0,0.0,1.54,2.59
2,2015-10-29,ATL,A,NYK,W,112,101,110.2,99.4,101.7,0.313,0.289,0.593,44.8,61.9,10.8,6.3,0.566,13.7,17.9,0.217,0.441,17.0,66.7,0.204,1.0,1.0,1.51,2.67
2,2015-10-29,LAC,H,DAL,W,104,88,104.6,88.5,99.4,0.379,0.356,0.512,49.1,55.3,6.0,11.9,0.483,7.3,16.3,0.23,0.392,10.4,76.3,0.124,2.0,1.0,1.11,7.25
2,2015-10-29,NYK,H,ATL,L,101,112,99.4,110.2,101.7,0.226,0.312,0.494,55.2,55.3,9.8,6.8,0.441,17.0,33.3,0.204,0.566,13.7,82.1,0.217,1.0,1.0,2.67,1.51
2,2015-10-29,MEM,A,IND,W,112,103,117.2,107.8,95.5,0.354,0.195,0.591,52.5,63.4,12.6,10.4,0.543,12.9,30.0,0.28,0.551,18.4,75.0,0.218,1.0,0.0,1.66,2.29
2,2015-10-29,IND,H,MEM,L,103,112,107.8,117.2,95.5,0.308,0.385,0.582,47.5,62.2,7.3,6.1,0.551,18.4,25.0,0.218,0.543,12.9,70.0,0.28,0.0,1.0,2.29,1.66
2,2015-10-29,DAL,A,LAC,L,88,104,88.5,104.6,99.4,0.155,0.309,0.425,50.9,62.9,4.0,3.6,0.392,10.4,23.7,0.124,0.483,7.3,83.7,0.23,1.0,2.0,7.25,1.11
3,2015-10-30,CLE,H,MIA,W,102,92,112.1,101.1,91.0,0.244,0.291,0.535,56.3,64.1,4.4,7.1,0.488,10.4,30.4,0.209,0.468,13.0,85.4,0.26,2.0,1.0,1.46,2.86
2,2015-10-30,TOR,A,BOS,W,113,103,104.4,95.1,108.3,0.427,0.317,0.58,58.2,63.9,10.2,5.1,0.506,17.7,22.5,0.366,0.418,14.2,86.3,0.376,2.0,1.0,2.09,1.78
2,2015-10-30,SAC,H,LAL,W,132,114,120.8,104.3,109.3,0.297,0.218,0.578,60.2,50.0,5.5,12.7,0.545,10.9,35.6,0.218,0.522,15.8,83.3,0.236,1.0,0.0,1.32,3.53
2,2015-10-30,UTA,A,PHI,W,99,71,112.4,80.6,88.1,0.284,0.148,0.5,56.7,52.8,11.4,18.8,0.449,6.6,29.5,0.227,0.349,18.5,82.6,0.429,1.0,0.0,1.3,3.72
2,2015-10-30,BOS,H,TOR,L,103,113,95.1,104.4,108.3,0.482,0.306,0.5,41.8,71.9,12.9,5.4,0.418,14.2,13.7,0.376,0.506,17.7,77.5,0.366,1.0,2.0,1.78,2.09
2,2015-10-30,PHO,H,POR,W,110,92,104.1,87.0,105.7,0.506,0.217,0.542,56.7,45.9,12.3,11.3,0.47,15.8,26.2,0.386,0.448,19.6,80.0,0.174,1.0,1.0,1.53,2.61
2,2015-10-30,GSW,A,HOU,W,112,92,113.6,93.3,98.6,0.269,0.28,0.538,49.0,60.5,9.1,6.8,0.511,7.1,22.9,0.183,0.396,14.1,75.0,0.329,2.0,0.0,1.85,2.01
2,2015-10-30,CHO,A,ATL,L,94,97,96.3,99.3,97.7,0.148,0.341,0.501,54.5,63.9,7.2,10.0,0.477,16.1,26.0,0.114,0.482,13.9,83.7,0.205,0.0,2.0,2.56,1.55
2,2015-10-30,MIL,H,WAS,L,113,118,112.9,117.9,100.1,0.341,0.293,0.599,46.4,78.6,9.0,4.3,0.555,14.5,17.1,0.268,0.603,19.4,76.5,0.529,0.0,2.0,2.11,1.76
2,2015-10-30,BRK,A,SAS,L,75,102,78.5,106.8,95.5,0.195,0.208,0.449,36.4,54.8,6.3,9.4,0.435,15.2,4.3,0.104,0.517,16.4,71.4,0.151,0.0,1.0,11.13,1.05
3,2015-10-30,CHI,A,DET,L,94,98,88.9,92.7,95.7,0.31,0.262,0.492,45.0,52.9,7.6,10.5,0.446,16.6,16.3,0.226,0.404,10.7,67.7,0.135,2.0,3.0,1.66,2.29
3,2015-10-30,DET,H,CHI,W,98,94,92.7,88.9,95.7,0.269,0.269,0.421,55.0,46.2,8.5,3.2,0.404,10.7,32.3,0.135,0.446,16.6,83.7,0.226,3.0,2.0,2.29,1.66
2,2015-10-30,WAS,A,MIL,W,118,113,117.9,112.9,100.1,0.647,0.309,0.675,53.6,71.4,7.0,8.6,0.603,19.4,23.5,0.529,0.555,14.5,82.9,0.268,2.0,0.0,1.76,2.11
2,2015-10-30,PHI,H,UTA,L,71,99,80.6,112.4,88.1,0.587,0.238,0.448,43.3,78.9,4.5,6.7,0.349,18.5,17.4,0.429,0.449,6.6,70.5,0.227,0.0,1.0,3.72,1.3
2,2015-10-30,ORL,H,OKC,L,136,139,112.7,115.2,99.8,0.358,0.311,0.554,44.1,53.2,8.3,12.0,0.5,11.5,25.9,0.283,0.491,13.6,61.4,0.282,0.0,2.0,3.91,1.28
2,2015-10-30,HOU,H,GSW,L,92,112,93.3,113.6,98.6,0.439,0.28,0.47,51.0,63.3,3.0,13.4,0.396,14.1,25.0,0.329,0.511,7.1,77.1,0.183,0.0,2.0,2.01,1.85
2,2015-10-30,SAS,H,BRK,W,102,75,106.8,78.5,95.5,0.151,0.256,0.556,63.6,57.5,7.3,6.6,0.517,16.4,28.6,0.151,0.435,15.2,95.7,0.104,1.0,0.0,1.05,11.13
2,2015-10-30,POR,A,PHO,L,92,110,87.0,104.1,105.7,0.221,0.279,0.487,43.3,50.0,8.5,7.7,0.448,19.6,20.0,0.174,0.47,15.8,73.8,0.386,1.0,1.0,2.61,1.53
2,2015-10-30,OKC,A,ORL,W,139,136,115.2,112.7,99.8,0.345,0.245,0.548,55.9,38.0,6.6,12.3,0.491,13.6,38.6,0.282,0.5,11.5,74.1,0.283,2.0,0.0,1.28,3.91
2,2015-10-30,DEN,H,MIN,L,78,95,80.6,98.2,96.8,0.211,0.263,0.376,51.0,51.7,7.2,6.7,0.332,11.9,28.8,0.158,0.437,16.0,82.9,0.465,1.0,2.0,1.6,2.42
2,2015-10-30,MIA,A,CLE,L,92,102,101.1,112.1,91.0,0.286,0.273,0.531,43.7,63.6,5.5,11.5,0.468,13.0,14.6,0.26,0.488,10.4,69.6,0.209,1.0,2.0,2.86,1.46
2,2015-10-30,LAL,A,SAC,L,114,132,104.3,120.8,109.3,0.303,0.382,0.565,39.8,48.8,6.4,11.4,0.522,15.8,16.7,0.236,0.545,10.9,64.4,0.218,0.0,1.0,3.53,1.32
3,2015-10-30,ATL,H,CHO,W,97,94,99.3,96.3,97.7,0.265,0.277,0.523,45.5,63.9,9.2,6.9,0.482,13.9,16.3,0.205,0.477,16.1,74.0,0.114,2.0,0.0,1.55,2.56
2,2015-10-30,MIN,A,DEN,W,95,78,98.2,80.6,96.8,0.577,0.155,0.533,49.0,60.0,7.2,8.6,0.437,16.0,17.1,0.465,0.332,11.9,71.2,0.158,2.0,1.0,2.42,1.6
3,2015-10-31,GSW,A,NOP,W,134,120,127.3,114.0,105.3,0.417,0.357,0.674,44.2,56.5,9.5,5.1,0.649,9.1,8.6,0.298,0.5,12.0,68.6,0.2,3.0,0.0,1.43,2.95
3,2015-10-31,BRK,A,MEM,L,91,101,102.5,113.7,88.8,0.228,0.165,0.523,50.6,55.3,3.4,5.3,0.5,12.1,20.5,0.152,0.481,8.9,76.1,0.3,0.0,2.0,8.47,1.09
3,2015-10-31,SAC,A,LAC,L,109,114,105.3,110.2,103.5,0.248,0.178,0.487,54.4,46.5,8.7,3.4,0.455,10.4,35.2,0.168,0.539,15.0,83.3,0.421,0.5,3.0,5.77,1.16
3,2015-10-31,IND,H,UTA,L,76,97,80.9,103.3,93.9,0.3,0.243,0.48,42.0,35.7,8.5,9.6,0.429,23.2,17.9,0.229,0.477,15.1,64.3,0.148,0.0,2.0,1.62,2.4
3,2015-10-31,NYK,A,WAS,W,117,110,110.5,103.8,105.9,0.372,0.221,0.585,48.2,51.2,7.6,7.4,0.529,15.2,22.0,0.302,0.456,14.0,73.8,0.311,2.0,2.0,3.77,1.29
3,2015-10-31,WAS,H,NYK,L,110,117,103.8,110.5,105.9,0.367,0.244,0.526,51.8,44.7,8.5,4.5,0.456,14.0,26.2,0.311,0.529,15.2,78.0,0.302,2.0,2.0,1.29,3.77
3,2015-10-31,UTA,A,IND,W,97,76,103.3,80.9,93.9,0.205,0.17,0.506,58.0,38.5,13.8,7.5,0.477,15.1,35.7,0.148,0.429,23.2,82.1,0.229,2.0,0.0,2.4,1.62
3,2015-10-31,PHO,A,POR,W,101,90,103.6,92.3,97.5,0.17,0.34,0.5,51.6,41.0,11.3,12.2,0.473,11.4,23.9,0.128,0.468,14.9,78.7,0.203,2.0,0.5,2.11,1.77
3,2015-10-31,POR,H,PHO,L,90,101,92.3,103.6,97.5,0.354,0.38,0.493,48.4,60.6,7.2,8.1,0.468,14.9,21.3,0.203,0.473,11.4,76.1,0.128,0.5,2.0,1.77,2.11
3,2015-10-31,NOP,H,GSW,L,120,134,114.0,127.3,105.3,0.23,0.22,0.545,55.8,47.8,3.8,7.4,0.5,12.0,31.4,0.2,0.649,9.1,91.4,0.298,0.0,3.0,2.95,1.43
3,2015-10-31,LAC,H,SAC,W,114,109,110.2,105.3,103.5,0.605,0.224,0.592,45.6,64.1,3.9,10.8,0.539,15.0,16.7,0.421,0.455,10.4,64.8,0.168,3.0,0.5,1.16,5.77
3,2015-10-31,MEM,H,BRK,W,101,91,113.7,102.5,88.8,0.35,0.288,0.547,49.4,76.5,6.8,3.0,0.481,8.9,23.9,0.3,0.5,12.1,79.5,0.152,2.0,0.0,1.09,8.47
4,2015-11-01,ATL,A,CHO,W,94,92,101.2,99.0,92.9,0.159,0.33,0.499,51.6,59.5,9.7,12.2,0.46,10.5,20.0,0.148,0.453,10.6,81.3,0.163,3.0,0.0,1.75,2.15
4,2015-11-01,CHI,H,ORL,W,92,87,96.0,90.7,95.9,0.253,0.322,0.476,52.2,69.7,7.3,11.9,0.42,11.9,26.2,0.218,0.428,14.1,75.0,0.111,3.0,0.0,1.26,4.05
3,2015-11-01,MIL,A,TOR,L,87,106,98.0,119.4,88.8,0.348,0.275,0.547,41.8,72.4,6.8,12.3,0.457,18.5,20.0,0.348,0.517,11.6,59.1,0.144,0.0,3.0,3.08,1.4
3,2015-11-01,HOU,A,MIA,L,89,109,92.0,112.7,96.7,0.228,0.456,0.512,41.5,62.5,9.3,4.7,0.468,16.4,7.5,0.19,0.541,11.2,73.8,0.186,0.0,2.0,2.51,1.57
3,2015-11-01,CHO,H,ATL,L,92,94,99.0,101.2,92.9,0.174,0.43,0.497,48.4,84.4,7.5,22.0,0.453,10.6,18.8,0.163,0.46,10.5,80.0,0.148,0.0,3.0,2.15,1.75
3,2015-11-01,SAS,A,BOS,W,95,87,95.6,87.5,99.4,0.301,0.229,0.505,53.1,61.1,10.1,8.7,0.464,16.1,25.6,0.217,0.388,13.3,71.9,0.112,2.0,0.5,1.4,3.12
3,2015-11-01,ORL,A,CHI,L,87,92,90.7,96.0,95.9,0.189,0.256,0.446,47.8,60.0,7.3,18.6,0.428,14.1,25.0,0.111,0.42,11.9,73.8,0.218,0.0,3.0,4.05,1.26
3,2015-11-01,BOS,H,SAS,L,87,95,87.5,95.6,99.4,0.143,0.296,0.418,46.9,60.0,10.1,7.8,0.388,13.3,28.1,0.112,0.464,16.1,74.4,0.217,0.5,2.0,3.12,1.4
3,2015-11-01,OKC,H,DEN,W,117,93,122.3,97.2,95.6,0.209,0.291,0.623,58.8,71.1,9.4,15.2,0.599,16.8,38.2,0.163,0.429,11.5,72.5,0.152,3.0,0.5,1.08,8.93
3,2015-11-01,MIA,H,HOU,W,109,89,112.7,92.0,96.7,0.244,0.256,0.572,58.5,57.1,11.4,11.6,0.541,11.2,26.2,0.186,0.468,16.4,92.5,0.19,2.0,0.0,1.57,2.51
3,2015-11-01,DEN,A,OKC,L,93,117,97.2,122.3,95.6,0.207,0.283,0.463,41.2,57.1,8.4,4.9,0.429,11.5,27.5,0.152,0.599,16.8,61.8,0.163,0.5,3.0,8.93,1.08
3,2015-11-01,TOR,H,MIL,W,106,87,119.4,98.0,88.8,0.222,0.278,0.536,58.2,53.7,13.5,6.0,0.517,11.6,40.9,0.144,0.457,18.5,80.0,0.348,3.0,0.0,1.4,3.08
3,2015-11-01,DAL,A,LAL,W,103,93,106.4,96.1,96.8,0.184,0.345,0.548,53.8,70.0,5.2,7.8,0.523,10.5,19.0,0.138,0.424,11.0,83.7,0.247,2.0,0.0,1.54,2.58
3,2015-11-01,LAL,H,DAL,L,93,103,96.1,106.4,96.8,0.329,0.4,0.478,46.2,58.1,8.3,15.8,0.424,11.0,16.3,0.247,0.523,10.5,81.0,0.138,0.0,2.0,2.58,1.54
4,2015-11-02,NYK,H,SAS,L,84,94,94.1,105.4,89.2,0.236,0.146,0.428,52.1,53.1,9.0,4.5,0.382,9.2,31.5,0.18,0.519,13.1,80.0,0.152,1.0,3.0,3.7,1.3
4,2015-11-02,SAS,A,NYK,W,94,84,105.4,94.1,89.2,0.215,0.165,0.543,47.9,53.8,6.7,9.2,0.519,13.1,20.0,0.152,0.382,9.2,68.5,0.18,3.0,1.0,1.3,3.7
4,2015-11-02,POR,A,MIN,W,106,101,105.6,100.6,100.4,0.225,0.337,0.542,52.9,43.9,5.0,9.1,0.511,14.1,25.0,0.169,0.449,13.5,81.4,0.38,1.0,2.0,2.56,1.55
4,2015-11-02,OKC,A,HOU,L,105,110,102.0,106.9,102.9,0.262,0.274,0.56,61.8,42.5,6.8,15.0,0.536,20.4,34.1,0.179,0.511,10.5,85.4,0.213,3.0,0.3333333333333333,1.53,2.62
4,2015-11-02,CLE,A,PHI,W,107,100,110.4,103.2,96.9,0.247,0.272,0.596,53.8,66.7,5.2,14.8,0.568,15.1,20.0,0.185,0.488,12.0,80.0,0.2,3.0,0.0,1.08,9.19
4,2015-11-02,HOU,H,OKC,W,110,105,106.9,102.0,102.9,0.326,0.326,0.54,38.2,53.7,17.5,11.5,0.511,10.5,14.6,0.213,0.536,20.4,65.9,0.179,0.3333333333333333,3.0,2.62,1.53
4,2015-11-02,LAC,H,PHO,W,102,96,104.5,98.3,97.6,0.284,0.321,0.56,45.5,54.1,4.1,7.4,0.506,10.8,7.1,0.247,0.413,7.7,72.9,0.153,4.0,1.0,1.21,4.65
4,2015-11-02,MEM,A,GSW,L,69,119,68.2,117.6,101.2,0.208,0.24,0.329,40.4,80.8,7.9,11.9,0.286,9.5,16.7,0.146,0.577,12.6,76.7,0.262,1.0,4.0,4.75,1.21
3,2015-11-02,PHI,H,CLE,L,100,107,103.2,110.4,96.9,0.271,0.282,0.526,46.3,57.9,7.2,8.5,0.488,12.0,20.0,0.2,0.568,15.1,80.0,0.185,0.0,3.0,9.19,1.08
4,2015-11-02,BRK,H,MIL,L,96,103,105.5,113.2,91.0,0.278,0.241,0.541,49.3,58.3,3.3,8.0,0.494,16.9,26.3,0.228,0.582,14.2,75.8,0.247,0.0,0.3333333333333333,2.0,1.85
4,2015-11-02,GSW,H,MEM,W,119,69,117.6,68.2,101.2,0.357,0.298,0.612,59.6,74.4,7.9,17.8,0.577,12.6,23.3,0.262,0.286,9.5,83.3,0.146,4.0,1.0,1.21,4.75
4,2015-11-02,MIL,A,BRK,W,103,96,113.2,105.5,91.0,0.356,0.315,0.61,50.7,63.2,6.6,11.7,0.582,14.2,24.2,0.247,0.494,16.9,73.7,0.228,0.3333333333333333,0.0,1.85,2.0
3,2015-11-02,MIN,H,POR,L,101,106,100.6,105.6,100.4,0.494,0.165,0.525,47.1,64.7,10.0,6.8,0.449,13.5,18.6,0.38,0.511,14.1,75.0,0.169,2.0,1.0,1.55,2.56
4,2015-11-02,PHO,A,LAC,L,96,102,98.3,104.5,97.6,0.214,0.306,0.448,54.5,63.9,8.2,1.8,0.413,7.7,27.1,0.153,0.506,10.8,92.9,0.247,1.0,4.0,4.65,1.21
4,2015-11-03,IND,A,DET,W,94,82,100.7,87.9,93.3,0.136,0.261,0.504,45.7,55.3,16.1,7.8,0.472,13.9,27.9,0.125,0.413,19.7,61.2,0.128,0.3333333333333333,3.0,2.61,1.53
4,2015-11-03,ORL,A,NOP,W,103,94,100.8,92.0,102.2,0.133,0.2,0.541,54.5,57.1,4.9,5.6,0.506,15.9,21.7,0.133,0.422,12.2,81.8,0.2,0.3333333333333333,0.0,2.75,1.48
4,2015-11-03,MIA,H,ATL,L,92,98,95.4,101.6,96.4,0.186,0.326,0.494,49.0,34.2,10.4,13.0,0.471,16.2,27.1,0.128,0.45,13.1,69.2,0.189,1.0,4.0,1.58,2.49
4,2015-11-03,SAC,H,MEM,L,89,103,93.9,108.7,94.7,0.541,0.27,0.486,41.2,58.6,8.4,1.6,0.439,12.4,17.4,0.324,0.5,14.5,69.2,0.241,0.3333333333333333,1.5,2.61,1.53
4,2015-11-03,DAL,H,TOR,L,91,102,94.9,106.4,95.9,0.291,0.267,0.469,48.4,60.6,5.2,4.6,0.424,13.4,27.5,0.209,0.482,14.6,75.0,0.28,1.0,4.0,2.13,1.76
4,2015-11-03,DEN,A,LAL,W,120,109,121.1,110.0,99.1,0.365,0.235,0.608,55.1,69.8,5.0,11.7,0.547,12.4,27.5,0.318,0.453,8.9,77.6,0.36,1.0,0.0,2.19,1.73
4,2015-11-03,NOP,H,ORL,L,94,103,92.0,100.8,102.2,0.278,0.4,0.465,45.5,71.9,11.7,12.5,0.422,12.2,18.2,0.2,0.506,15.9,78.3,0.133,0.0,0.3333333333333333,1.48,2.75
5,2015-11-03,ATL,A,MIA,W,98,92,101.6,95.4,96.4,0.244,0.233,0.492,51.0,67.6,10.4,1.7,0.45,13.1,30.8,0.189,0.471,16.2,72.9,0.128,4.0,1.0,2.49,1.58
5,2015-11-03,CHI,A,CHO,L,105,130,107.1,132.6,98.1,0.089,0.333,0.561,38.8,59.1,5.1,0.0,0.567,11.4,9.1,0.033,0.593,8.2,70.7,0.242,1.5,0.3333333333333333,1.55,2.56
4,2015-11-03,CHO,H,CHI,W,130,105,132.6,107.1,98.1,0.253,0.253,0.643,61.2,55.3,6.1,6.7,0.593,8.2,29.3,0.242,0.567,11.4,90.9,0.033,0.3333333333333333,1.5,2.56,1.55
5,2015-11-03,MEM,A,SAC,W,103,89,108.7,93.9,94.7,0.301,0.241,0.548,58.8,57.5,5.3,13.0,0.5,14.5,30.8,0.241,0.439,12.4,82.6,0.324,1.5,0.3333333333333333,1.53,2.61
4,2015-11-03,LAL,H,DEN,L,109,120,110.0,121.1,99.1,0.442,0.302,0.531,44.9,50.0,9.1,6.2,0.453,8.9,22.4,0.36,0.547,12.4,72.5,0.318,0.0,1.0,1.73,2.19
4,2015-11-03,TOR,A,DAL,W,102,91,106.4,94.9,95.9,0.317,0.207,0.546,51.6,48.6,8.3,9.5,0.482,14.6,25.0,0.28,0.424,13.4,72.5,0.209,4.0,1.0,1.76,2.13
4,2015-11-03,DET,H,IND,L,82,94,87.9,100.7,93.3,0.198,0.256,0.439,54.3,42.4,8.6,7.7,0.413,19.7,38.8,0.128,0.472,13.9,72.1,0.125,3.0,0.3333333333333333,1.53,2.61
5,2015-11-04,LAC,A,GSW,L,108,112,110.8,114.9,97.5,0.25,0.25,0.553,49.4,55.8,6.2,6.8,0.534,10.1,23.3,0.159,0.518,10.8,77.5,0.282,4.0,5.0,3.77,1.29
5,2015-11-04,SAC,A,PHO,L,97,118,98.6,120.0,98.3,0.143,0.286,0.543,44.6,62.5,9.2,6.7,0.542,16.0,17.9,0.071,0.627,16.3,74.3,0.169,0.25,1.5,4.95,1.2
