G,Date,Team,H/A,Opp,W/L,TM,OP,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,ODRB%,OFT/FGA,W/L_Ratio,Opp_W/L_ratio,TeamsOdds,OppOdds
1,2019-10-23,CLE,A,ORL,L,85,94,86.1,95.2,98.7,0.17,0.386,0.449,54.0,60.6,8.1,3.6,0.426,14.5,20.4,0.114,0.483,12.1,86.3,0.128,0.0,1.0,4.92,1.2
1,2019-10-23,BRK,H,MIN,L,126,127,108.5,109.3,105.2,0.257,0.337,0.56,48.0,39.6,6.9,13.8,0.55,12.5,20.0,0.149,0.486,9.8,76.0,0.204,0.0,1.0,1.63,2.35
1,2019-10-23,MEM,A,MIA,L,101,120,90.2,107.2,112.0,0.337,0.36,0.494,44.0,57.9,8.0,10.4,0.455,19.0,18.4,0.225,0.512,17.1,73.8,0.388,0.0,1.0,3.31,1.36
1,2019-10-23,CHO,H,CHI,W,126,125,124.0,123.0,101.6,0.182,0.5,0.663,45.6,62.2,3.0,5.3,0.642,16.7,23.7,0.148,0.51,8.0,61.5,0.171,1.0,0.0,2.39,1.62
1,2019-10-23,PHI,H,BOS,W,107,93,105.2,91.4,101.8,0.424,0.341,0.531,60.2,64.9,5.9,10.9,0.476,12.9,27.9,0.306,0.406,8.7,83.3,0.222,1.0,0.0,1.42,3.01
1,2019-10-23,PHO,H,SAC,W,124,95,114.1,87.4,108.7,0.184,0.337,0.585,48.4,63.3,12.0,15.5,0.556,11.7,20.5,0.153,0.448,20.9,74.5,0.195,1.0,0.0,1.89,1.96
1,2019-10-23,IND,H,DET,L,110,119,109.8,118.8,100.2,0.27,0.236,0.552,44.4,63.4,8.0,11.1,0.506,13.1,22.2,0.225,0.596,16.3,72.2,0.333,0.0,1.0,1.34,3.45
1,2019-10-23,SAS,H,NYK,W,120,111,110.2,101.9,108.9,0.434,0.253,0.607,56.7,52.4,5.5,7.8,0.548,17.5,22.7,0.349,0.521,12.1,89.1,0.138,1.0,0.0,1.16,5.56
1,2019-10-23,MIN,A,BRK,W,127,126,109.3,108.5,105.2,0.259,0.398,0.528,52.0,50.0,7.7,6.0,0.486,9.8,24.0,0.204,0.55,12.5,80.0,0.149,1.0,0.0,2.35,1.63
1,2019-10-23,DET,A,IND,W,119,110,118.8,109.8,100.2,0.423,0.308,0.643,55.6,63.4,5.0,8.8,0.596,16.3,27.8,0.333,0.506,13.1,77.8,0.225,1.0,0.0,3.45,1.34
1,2019-10-23,SAC,A,PHO,L,95,124,87.4,114.1,108.7,0.299,0.333,0.483,51.6,50.0,4.6,7.7,0.448,20.9,25.5,0.195,0.556,11.7,79.5,0.153,0.0,1.0,1.96,1.89
1,2019-10-23,POR,H,DEN,L,100,108,100.1,108.1,99.9,0.264,0.322,0.515,51.6,36.1,9.0,8.2,0.454,17.1,27.7,0.241,0.531,17.0,76.1,0.272,0.0,1.0,2.02,1.84
1,2019-10-23,CHI,A,CHO,L,125,126,123.0,124.0,101.6,0.21,0.286,0.545,54.4,51.0,10.8,9.1,0.51,8.0,38.5,0.171,0.642,16.7,76.3,0.148,0.0,1.0,1.62,2.39
1,2019-10-23,UTA,H,OKC,W,100,95,101.2,96.2,98.8,0.222,0.267,0.506,50.5,37.5,4.0,8.9,0.478,10.0,21.2,0.156,0.446,11.9,84.4,0.253,1.0,0.0,1.24,4.32
1,2019-10-23,OKC,A,UTA,L,95,100,96.2,101.2,98.8,0.373,0.325,0.492,49.5,46.9,5.1,6.1,0.446,11.9,15.6,0.253,0.478,10.0,78.8,0.156,0.0,1.0,4.32,1.24
1,2019-10-23,DAL,H,WAS,W,108,100,104.2,96.4,103.7,0.434,0.474,0.597,49.5,48.6,5.8,9.6,0.533,17.3,12.2,0.355,0.457,14.4,78.8,0.161,1.0,0.0,1.23,4.44
1,2019-10-24,MIL,A,HOU,W,117,111,106.5,101.1,109.8,0.182,0.465,0.547,48.2,67.4,6.4,23.8,0.545,9.3,11.3,0.091,0.456,11.6,82.5,0.322,1.0,0.0,2.02,1.84
1,2019-10-24,HOU,H,MIL,L,111,117,101.1,106.5,109.8,0.433,0.533,0.518,51.8,75.8,5.5,11.3,0.456,11.6,17.5,0.322,0.545,9.3,88.7,0.091,0.0,1.0,1.84,2.02
1,2019-10-24,ATL,A,DET,W,117,100,120.9,103.3,96.8,0.244,0.36,0.614,51.9,61.4,9.3,4.2,0.576,12.0,21.1,0.209,0.471,12.1,79.1,0.235,1.0,1.0,2.02,1.84
1,2019-10-24,GSW,H,LAC,L,122,141,115.7,133.7,105.5,0.303,0.424,0.544,51.9,69.2,6.6,0.0,0.47,10.4,29.4,0.293,0.738,15.4,90.0,0.288,0.0,2.0,1.97,1.88
2,2019-10-24,DET,H,ATL,L,100,117,103.3,120.9,96.8,0.259,0.435,0.528,48.1,57.1,6.2,9.1,0.471,12.1,20.9,0.235,0.576,12.0,78.9,0.209,1.0,1.0,1.84,2.02
2,2019-10-24,LAC,A,GSW,W,141,122,133.7,115.7,105.5,0.375,0.4,0.756,48.1,66.0,6.6,8.8,0.738,15.4,10.0,0.288,0.47,10.4,70.6,0.293,2.0,0.0,1.88,1.97
2,2019-10-25,OKC,H,WAS,L,85,97,81.8,93.4,103.9,0.265,0.277,0.459,51.0,42.4,6.7,10.7,0.428,16.3,15.2,0.169,0.459,12.9,84.0,0.082,0.0,1.0,1.26,4.09
2,2019-10-25,BOS,H,TOR,W,112,106,110.7,104.7,101.2,0.147,0.349,0.483,54.9,50.0,9.9,19.0,0.445,7.2,33.9,0.138,0.59,21.2,87.5,0.179,1.0,1.0,1.71,2.21
2,2019-10-25,BRK,H,NYK,W,113,109,105.3,101.6,107.3,0.436,0.474,0.608,54.1,56.8,10.3,3.6,0.577,21.9,26.8,0.295,0.574,21.8,79.5,0.198,1.0,0.0,1.28,3.8
2,2019-10-25,TOR,A,BOS,L,106,112,104.7,110.7,101.2,0.218,0.462,0.62,45.1,59.5,2.0,8.5,0.59,21.2,12.5,0.179,0.445,7.2,66.1,0.138,1.0,1.0,2.21,1.71
2,2019-10-25,PHO,A,DEN,L,107,108,99.5,100.4,97.4,0.372,0.326,0.535,54.5,73.5,4.6,1.5,0.442,14.5,21.3,0.36,0.429,11.5,84.6,0.315,1.0,2.0,6.81,1.12
2,2019-10-25,POR,A,SAC,W,122,112,119.5,109.7,102.1,0.259,0.353,0.644,48.2,50.0,7.8,10.0,0.606,14.5,14.3,0.224,0.511,14.7,72.9,0.264,1.0,0.0,1.84,2.02
2,2019-10-25,SAC,H,POR,L,112,122,109.7,119.5,102.1,0.31,0.425,0.566,51.8,45.9,9.8,3.6,0.511,14.7,27.1,0.264,0.606,14.5,85.7,0.224,0.0,1.0,2.02,1.84
2,2019-10-25,NYK,A,BRK,L,109,113,101.6,105.3,107.3,0.346,0.309,0.584,45.9,44.7,13.0,9.8,0.574,21.8,20.5,0.198,0.577,21.9,73.2,0.295,0.0,1.0,3.8,1.28
2,2019-10-25,CHI,A,MEM,W,110,102,105.7,98.0,104.0,0.258,0.452,0.531,44.6,45.0,13.5,10.8,0.495,11.2,18.0,0.194,0.468,14.9,70.6,0.149,1.0,0.0,1.77,2.11
2,2019-10-25,NOP,H,DAL,L,116,123,112.8,119.6,102.8,0.153,0.418,0.554,49.5,66.7,5.8,5.7,0.536,11.8,24.5,0.112,0.559,9.5,75.0,0.204,0.0,2.0,1.77,2.11
2,2019-10-25,DAL,A,NOP,W,123,116,119.6,112.8,102.8,0.28,0.43,0.589,50.5,51.1,7.8,12.3,0.559,9.5,25.0,0.204,0.536,11.8,75.5,0.112,2.0,0.0,2.11,1.77
2,2019-10-25,DEN,H,PHO,W,108,107,100.4,99.5,97.4,0.391,0.293,0.501,45.5,58.3,6.5,20.7,0.429,11.5,15.4,0.315,0.442,14.5,78.7,0.36,2.0,1.0,1.12,6.81
2,2019-10-25,UTA,A,LAL,L,86,95,88.9,98.3,96.7,0.3,0.357,0.543,48.8,65.5,8.3,3.3,0.471,21.7,8.8,0.286,0.442,12.7,77.1,0.221,1.0,1.0,2.35,1.63
2,2019-10-25,MIN,A,CHO,W,121,99,116.4,95.3,103.9,0.341,0.418,0.578,55.3,69.8,10.6,10.9,0.538,12.5,28.3,0.253,0.512,16.6,81.3,0.155,2.0,1.0,1.47,2.8
2,2019-10-25,LAL,H,UTA,W,95,86,98.3,88.9,96.7,0.279,0.302,0.492,51.2,55.9,14.5,20.0,0.442,12.7,22.9,0.221,0.471,21.7,91.2,0.286,1.0,1.0,1.63,2.35
2,2019-10-25,WAS,A,OKC,W,97,85,93.4,81.8,103.9,0.103,0.423,0.478,49.0,53.8,8.7,10.0,0.459,12.9,16.0,0.082,0.428,16.3,84.8,0.169,1.0,0.0,4.09,1.26
2,2019-10-25,MEM,H,CHI,L,102,110,98.0,105.7,104.0,0.213,0.309,0.496,55.4,61.5,7.7,11.8,0.468,14.9,29.4,0.149,0.495,11.2,82.0,0.194,0.0,1.0,2.11,1.77
2,2019-10-25,CHO,H,MIN,L,99,121,95.3,116.4,103.9,0.31,0.345,0.519,44.7,70.3,5.8,9.4,0.512,16.6,18.8,0.155,0.538,12.5,71.7,0.253,1.0,2.0,2.8,1.47
2,2019-10-26,ORL,A,ATL,L,99,103,100.2,104.2,98.8,0.263,0.313,0.448,46.9,42.9,8.1,13.0,0.379,8.3,28.3,0.242,0.565,16.6,76.3,0.095,1.0,2.0,1.75,2.14
2,2019-10-26,SAS,H,WAS,W,124,122,122.1,120.1,101.6,0.157,0.259,0.537,56.4,58.0,5.9,11.5,0.509,7.2,38.9,0.13,0.579,10.5,80.0,0.126,2.0,0.5,1.12,6.42
3,2019-10-26,WAS,A,SAS,L,122,124,120.1,122.1,101.6,0.179,0.358,0.595,43.6,63.8,3.0,10.0,0.579,10.5,20.0,0.126,0.509,7.2,61.1,0.13,0.5,2.0,6.42,1.12
3,2019-10-26,BOS,A,NYK,W,118,95,115.8,93.3,101.9,0.312,0.441,0.558,45.5,57.1,13.7,16.4,0.532,10.2,25.0,0.204,0.421,19.2,67.3,0.317,2.0,0.0,1.47,2.78
2,2019-10-26,MIA,A,MIL,W,131,126,108.1,104.0,109.8,0.356,0.436,0.561,53.5,71.7,5.8,7.5,0.535,12.0,16.0,0.228,0.527,14.1,90.2,0.287,2.0,1.0,6.58,1.13
3,2019-10-26,PHO,H,LAC,W,130,122,123.9,116.3,104.9,0.395,0.5,0.644,54.4,74.4,8.6,5.5,0.599,13.7,22.5,0.314,0.523,10.3,80.0,0.356,2.0,2.0,5.14,1.18
3,2019-10-26,LAC,A,PHO,L,122,130,116.3,123.9,104.9,0.448,0.368,0.586,45.6,50.0,7.6,9.3,0.523,10.3,20.0,0.356,0.599,13.7,77.5,0.314,2.0,2.0,1.18,5.14
3,2019-10-26,SAC,A,UTA,L,81,113,81.4,113.6,99.5,0.21,0.321,0.458,41.9,53.3,5.0,7.3,0.414,16.1,12.8,0.173,0.679,20.1,92.6,0.09,0.0,2.0,4.93,1.19
2,2019-10-26,ATL,H,ORL,W,103,99,104.2,100.2,98.8,0.179,0.357,0.568,53.1,51.2,5.1,13.2,0.565,16.6,23.7,0.095,0.379,8.3,71.7,0.242,2.0,1.0,2.14,1.75
2,2019-10-26,PHI,A,DET,W,117,111,105.7,100.3,110.7,0.345,0.391,0.584,52.1,71.4,12.7,5.3,0.557,18.0,16.7,0.23,0.592,20.0,86.5,0.276,2.0,0.5,1.58,2.47
2,2019-10-26,IND,A,CLE,L,99,110,99.8,110.9,99.2,0.149,0.322,0.534,45.0,59.0,7.1,6.1,0.506,15.5,15.8,0.126,0.569,16.3,71.4,0.238,0.0,1.0,1.65,2.44
3,2019-10-26,DET,H,PHI,L,111,117,100.3,105.7,110.7,0.474,0.25,0.604,47.9,48.8,9.9,13.2,0.592,20.0,13.5,0.276,0.557,18.0,83.3,0.23,0.5,2.0,2.47,1.58
3,2019-10-26,TOR,A,CHI,W,108,84,103.9,80.8,104.0,0.22,0.512,0.601,56.7,71.1,8.7,19.4,0.555,19.7,23.3,0.207,0.345,12.2,80.3,0.175,2.0,0.5,1.71,2.15
3,2019-10-26,CHI,H,TOR,L,84,108,80.8,103.9,104.0,0.258,0.361,0.389,43.3,62.1,8.7,5.0,0.345,12.2,19.7,0.175,0.555,19.7,76.7,0.207,0.5,2.0,2.15,1.71
3,2019-10-26,UTA,H,SAC,W,113,81,113.6,81.4,99.5,0.154,0.474,0.678,58.1,63.6,6.0,1.8,0.679,20.1,7.4,0.09,0.414,16.1,87.2,0.173,2.0,0.0,1.19,4.93
3,2019-10-26,NYK,H,BOS,L,95,118,93.3,115.8,101.9,0.415,0.329,0.49,54.5,48.4,6.9,7.7,0.421,19.2,32.7,0.317,0.532,10.2,75.0,0.204,0.0,2.0,2.78,1.47
3,2019-10-26,NOP,A,HOU,L,123,126,109.3,111.9,112.6,0.16,0.5,0.575,48.3,58.7,8.0,4.1,0.55,13.7,20.0,0.13,0.527,15.1,78.6,0.287,0.0,1.0,6.81,1.11
2,2019-10-26,CLE,H,IND,W,110,99,110.9,99.8,99.2,0.363,0.388,0.593,55.0,57.5,9.1,11.9,0.569,16.3,28.6,0.238,0.506,15.5,84.2,0.126,1.0,0.0,2.44,1.65
2,2019-10-26,MIL,H,MIA,L,126,131,104.0,108.1,109.8,0.372,0.574,0.576,46.5,53.7,6.6,7.0,0.527,14.1,9.8,0.287,0.535,12.0,84.0,0.228,1.0,2.0,1.13,6.58
2,2019-10-26,HOU,H,NOP,W,126,123,111.9,109.3,112.6,0.319,0.479,0.588,51.7,62.8,6.2,8.0,0.527,15.1,21.4,0.287,0.55,13.7,80.0,0.13,1.0,0.0,1.11,6.81
3,2019-10-27,DAL,H,POR,L,119,121,111.6,113.4,106.7,0.436,0.532,0.531,48.9,73.0,6.6,4.6,0.463,8.9,22.6,0.34,0.569,14.0,82.9,0.253,2.0,2.0,1.7,2.22
3,2019-10-27,CHO,A,LAL,L,101,120,101.5,120.6,99.5,0.253,0.385,0.499,48.9,54.3,7.0,6.5,0.44,12.2,26.0,0.231,0.586,11.6,76.2,0.118,0.5,2.0,8.76,1.08
3,2019-10-27,POR,A,DAL,W,121,119,113.4,111.6,106.7,0.299,0.253,0.615,51.1,28.9,5.6,9.1,0.569,14.0,17.1,0.253,0.463,8.9,77.4,0.34,2.0,2.0,2.22,1.7
2,2019-10-27,GSW,A,OKC,L,92,120,89.7,117.0,102.6,0.337,0.359,0.435,43.8,56.7,12.7,4.3,0.353,11.7,22.2,0.293,0.66,20.8,77.1,0.218,0.0,0.5,1.88,1.97
3,2019-10-27,OKC,H,GSW,W,120,92,117.0,89.7,102.6,0.282,0.41,0.684,56.2,54.5,7.8,8.5,0.66,20.8,22.9,0.218,0.353,11.7,77.8,0.293,0.5,0.0,1.97,1.88
3,2019-10-27,BRK,A,MEM,L,133,134,112.8,113.6,106.8,0.366,0.446,0.567,52.0,63.6,5.1,7.1,0.51,12.7,21.2,0.297,0.553,9.5,84.0,0.194,0.5,0.5,1.55,2.54
3,2019-10-27,MIN,H,MIA,W,116,109,111.7,105.0,103.9,0.363,0.495,0.55,52.9,61.5,11.6,2.0,0.5,13.2,29.2,0.275,0.582,18.7,82.1,0.118,3.0,2.0,1.35,3.35
3,2019-10-27,MIA,A,MIN,L,109,116,105.0,111.7,103.9,0.176,0.424,0.595,47.1,59.5,6.7,19.6,0.582,18.7,17.9,0.118,0.5,13.2,70.8,0.275,2.0,3.0,3.35,1.35
3,2019-10-27,LAL,H,CHO,W,120,101,120.6,101.5,99.5,0.151,0.333,0.605,51.1,61.2,7.0,14.3,0.586,11.6,23.8,0.118,0.44,12.2,74.0,0.231,2.0,0.5,1.08,8.76
3,2019-10-27,MEM,H,BRK,W,134,133,113.6,112.8,106.8,0.243,0.32,0.588,48.0,66.0,7.6,17.9,0.553,9.5,16.0,0.194,0.51,12.7,78.8,0.297,0.5,0.5,2.54,1.55
4,2019-10-28,POR,A,SAS,L,110,113,100.8,103.5,109.1,0.27,0.33,0.492,49.5,48.7,3.7,12.7,0.44,8.2,17.3,0.22,0.524,15.4,85.1,0.282,1.0,3.0,3,1.42
4,2019-10-28,DET,H,IND,W,96,94,103.1,101.0,93.1,0.123,0.296,0.562,51.6,56.8,2.1,4.1,0.537,19.0,22.0,0.111,0.447,6.6,75.0,0.106,1.0,0.0,2.04,1.82
4,2019-10-28,LAC,H,CHO,W,111,96,110.5,95.6,100.4,0.253,0.398,0.602,53.7,57.5,11.0,18.2,0.554,18.5,23.7,0.229,0.518,19.1,79.5,0.12,3.0,0.3333333333333333,1.05,12.28
4,2019-10-28,PHO,H,UTA,L,95,96,92.7,93.7,102.5,0.288,0.425,0.527,44.9,69.7,6.8,7.5,0.494,15.1,6.5,0.2,0.451,20.7,86.0,0.451,1.0,3.0,2.66,1.51
3,2019-10-28,PHI,A,ATL,W,105,103,98.0,96.1,107.2,0.284,0.466,0.53,52.1,59.5,11.2,19.3,0.483,17.5,24.5,0.227,0.482,17.6,82.2,0.262,3.0,2.0,1.37,3.24
3,2019-10-28,IND,A,DET,L,94,96,101.0,103.1,93.1,0.138,0.223,0.471,48.4,61.5,11.8,7.0,0.447,6.6,25.0,0.106,0.537,19.0,78.0,0.111,0.0,1.0,1.82,2.04
3,2019-10-28,MIL,H,CLE,W,129,112,122.9,106.7,104.9,0.261,0.413,0.629,51.0,60.4,8.6,11.5,0.614,10.5,17.4,0.174,0.51,9.5,80.8,0.1,2.0,0.5,1.05,12.36
4,2019-10-28,CHO,A,LAC,L,96,111,95.6,110.5,100.4,0.169,0.47,0.538,46.3,66.7,5.0,6.0,0.518,19.1,20.5,0.12,0.554,18.5,76.3,0.229,0.3333333333333333,3.0,12.28,1.05
3,2019-10-28,HOU,H,OKC,W,116,112,114.0,110.0,101.8,0.367,0.489,0.555,43.5,53.8,5.9,10.2,0.489,11.8,20.0,0.311,0.505,11.1,66.0,0.181,2.0,0.3333333333333333,1.18,5.23
3,2019-10-28,GSW,A,NOP,W,134,123,119.5,109.7,112.1,0.231,0.337,0.585,59.8,72.5,7.1,3.6,0.558,13.6,38.8,0.173,0.539,11.7,79.2,0.117,0.5,0.0,2.16,1.74
3,2019-10-28,CLE,A,MIL,L,112,129,106.7,122.9,104.9,0.12,0.39,0.532,49.0,42.2,1.9,5.6,0.51,9.5,19.2,0.1,0.614,10.5,82.6,0.174,0.5,2.0,12.36,1.05
4,2019-10-28,NYK,H,CHI,W,105,98,111.5,104.1,94.2,0.352,0.319,0.5,62.4,50.0,3.2,12.0,0.467,13.9,45.5,0.22,0.476,8.7,82.6,0.2,0.3333333333333333,0.3333333333333333,2.08,1.79
4,2019-10-28,OKC,A,HOU,L,112,116,110.0,114.0,101.8,0.255,0.372,0.536,56.5,53.7,6.9,6.5,0.505,11.1,34.0,0.181,0.489,11.8,80.0,0.311,0.3333333333333333,2.0,5.23,1.18
4,2019-10-28,NOP,H,GSW,L,123,134,109.7,119.5,112.1,0.214,0.456,0.546,40.2,75.0,11.6,10.1,0.539,11.7,20.8,0.117,0.558,13.6,61.2,0.173,0.0,0.5,1.74,2.16
4,2019-10-28,CHI,A,NYK,L,98,105,104.1,111.5,94.2,0.247,0.412,0.52,37.6,52.8,6.4,8.1,0.476,8.7,17.4,0.2,0.467,13.9,54.5,0.22,0.3333333333333333,0.3333333333333333,1.79,2.08
3,2019-10-28,ORL,A,TOR,L,95,104,90.9,99.5,104.5,0.202,0.438,0.49,47.5,64.7,8.6,13.0,0.449,14.2,14.8,0.169,0.447,14.0,86.7,0.329,0.5,3.0,2.67,1.51
3,2019-10-28,SAS,H,POR,W,113,110,103.5,100.8,109.1,0.376,0.259,0.57,50.5,61.0,4.6,13.4,0.524,15.4,14.9,0.282,0.44,8.2,82.7,0.22,3.0,1.0,1.42,3
4,2019-10-28,TOR,H,ORL,W,104,95,99.5,90.9,104.5,0.353,0.459,0.53,52.5,57.6,8.6,4.0,0.447,14.0,13.3,0.329,0.449,14.2,85.2,0.169,3.0,0.5,1.51,2.67
4,2019-10-28,SAC,H,DEN,L,94,101,102.2,109.8,92.0,0.176,0.407,0.479,47.1,69.4,6.5,12.9,0.462,10.9,30.0,0.11,0.418,8.5,63.5,0.194,0.0,3.0,2.74,1.48
3,2019-10-28,DEN,A,SAC,W,101,94,109.8,102.2,92.0,0.214,0.367,0.471,52.9,52.8,8.7,9.3,0.418,8.5,36.5,0.194,0.462,10.9,70.0,0.11,3.0,0.0,1.48,2.74
4,2019-10-28,UTA,A,PHO,W,96,95,93.7,92.7,102.5,0.549,0.437,0.544,55.1,70.4,7.8,10.9,0.451,20.7,14.0,0.451,0.494,15.1,93.5,0.2,3.0,1.0,1.51,2.66
3,2019-10-28,ATL,H,PHI,L,103,105,96.1,98.0,107.2,0.381,0.321,0.525,47.9,63.9,11.2,6.4,0.482,17.6,17.8,0.262,0.483,17.5,75.5,0.227,2.0,3.0,3.24,1.37
4,2019-10-29,LAL,H,MEM,W,120,91,110.2,83.6,108.9,0.453,0.302,0.582,54.0,62.5,8.3,13.1,0.506,14.9,23.3,0.384,0.363,16.7,77.2,0.232,3.0,0.3333333333333333,1.13,6.57
4,2019-10-29,DEN,H,DAL,L,106,109,116.4,119.7,91.1,0.143,0.352,0.548,54.3,55.8,6.6,2.1,0.533,9.4,30.4,0.099,0.565,7.8,78.3,0.167,3.0,3.0,1.45,2.86
4,2019-10-29,MIA,H,ATL,W,112,97,109.6,95.0,102.1,0.616,0.425,0.603,59.8,57.6,10.8,13.6,0.541,21.9,35.1,0.452,0.488,17.6,80.0,0.193,3.0,1.0,1.26,4.03
4,2019-10-29,MEM,A,LAL,L,91,120,83.6,110.2,108.9,0.242,0.358,0.433,46.0,64.5,9.2,5.0,0.363,16.7,22.8,0.232,0.506,14.9,76.7,0.384,0.3333333333333333,3.0,6.57,1.13
4,2019-10-29,DAL,A,DEN,W,109,106,119.7,116.4,91.1,0.286,0.44,0.576,45.7,70.7,6.6,8.5,0.565,7.8,21.7,0.167,0.533,9.4,69.6,0.099,3.0,3.0,2.86,1.45
4,2019-10-29,ATL,A,MIA,L,97,112,95.0,109.6,102.1,0.289,0.47,0.518,40.2,80.0,13.7,16.7,0.488,17.6,20.0,0.193,0.541,21.9,64.9,0.452,1.0,3.0,4.03,1.26
4,2019-10-30,ORL,H,NYK,W,95,83,109.5,95.7,86.8,0.136,0.364,0.509,54.2,64.9,5.8,11.8,0.489,7.0,29.2,0.102,0.421,10.8,79.2,0.171,1.0,0.25,1.2,4.81
4,2019-10-30,GSW,H,PHO,L,110,121,104.2,114.6,105.6,0.439,0.341,0.562,48.9,66.7,7.6,10.0,0.488,15.5,17.9,0.366,0.536,13.2,73.5,0.188,0.3333333333333333,1.5,1.46,2.83
5,2019-10-30,OKC,H,POR,L,99,102,96.0,98.9,103.1,0.44,0.321,0.494,52.9,45.5,7.8,3.9,0.417,15.2,24.5,0.345,0.494,15.0,82.4,0.198,0.25,1.5,2.04,1.82
4,2019-10-30,IND,A,BRK,W,118,108,117.0,107.1,100.9,0.208,0.271,0.563,43.2,55.6,8.9,3.2,0.526,7.9,23.4,0.177,0.495,15.4,62.5,0.172,0.3333333333333333,0.3333333333333333,2.31,1.66
4,2019-10-30,BOS,H,MIL,W,116,105,113.3,102.6,102.4,0.228,0.446,0.573,50.0,61.0,3.9,10.8,0.538,8.2,11.1,0.185,0.549,13.9,88.9,0.183,3.0,1.0,2.36,1.63
5,2019-10-30,DET,A,TOR,L,113,125,110.0,121.6,102.8,0.261,0.341,0.576,55.3,73.2,4.9,1.7,0.545,16.9,26.2,0.193,0.669,13.3,91.2,0.116,0.6666666666666666,4.0,4.57,1.22
5,2019-10-30,TOR,H,DET,W,125,113,121.6,110.0,102.8,0.14,0.314,0.685,44.7,58.8,11.7,3.4,0.669,13.3,8.8,0.116,0.545,16.9,73.8,0.193,4.0,0.6666666666666666,1.22,4.57
4,2019-10-30,BRK,H,IND,L,108,118,107.1,117.0,100.9,0.28,0.333,0.517,56.8,51.2,5.9,7.1,0.495,15.4,37.5,0.172,0.526,7.9,76.6,0.177,0.3333333333333333,0.3333333333333333,1.66,2.31
5,2019-10-30,CHI,A,CLE,L,111,117,116.9,123.2,95.0,0.256,0.433,0.554,40.5,64.1,6.3,9.3,0.511,5.7,19.6,0.211,0.59,15.6,69.7,0.321,0.25,1.0,1.79,2.09
4,2019-10-30,MIN,A,PHI,L,95,117,89.4,110.1,106.2,0.346,0.432,0.509,37.8,37.5,12.2,9.0,0.457,18.4,13.0,0.259,0.516,17.4,63.6,0.239,3.0,4.0,3.43,1.33
5,2019-10-30,UTA,H,LAC,W,110,96,112.5,98.1,97.8,0.2,0.3,0.632,50.0,52.3,12.3,8.5,0.619,13.9,9.1,0.138,0.524,17.9,84.6,0.122,4.0,1.5,1.37,3.26
4,2019-10-30,CLE,H,CHI,W,117,111,123.2,116.9,95.0,0.397,0.308,0.638,59.5,61.0,3.2,13.7,0.59,15.6,30.3,0.321,0.511,5.7,80.4,0.211,1.0,0.25,2.09,1.79
