G,Date,Team,H/A,Opp,W/L,TM,OP,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,ODRB%,OFT/FGA,W/L_Ratio,Opp_W/L_ratio,TeamsOdds,OppOdds
1,2021-10-20,DEN,A,PHO,W,110,98,111.5,99.3,98.7,0.108,0.47,0.632,50.5,56.8,9.1,2.0,0.633,16.4,15.0,0.06,0.494,16.0,78.4,0.138,1.0,0.0,3.06,1.41
1,2021-10-20,PHO,H,DEN,L,98,110,99.3,111.5,98.7,0.195,0.425,0.519,49.5,63.9,9.1,6.8,0.494,16.0,21.6,0.138,0.633,16.4,85.0,0.06,0.0,1.0,1.41,3.06
1,2021-10-20,HOU,A,MIN,L,106,124,101.1,118.3,104.8,0.25,0.375,0.543,47.1,52.5,12.4,6.1,0.517,19.7,26.7,0.17,0.575,15.2,69.0,0.276,0.0,1.0,3.02,1.42
1,2021-10-20,TOR,H,WAS,L,83,98,80.0,94.4,103.8,0.227,0.351,0.389,51.4,46.7,9.6,7.4,0.345,15.1,30.2,0.165,0.475,18.5,83.3,0.259,0.0,1.0,1.7,2.22
1,2021-10-20,POR,H,SAC,L,121,124,115.7,118.6,104.6,0.237,0.376,0.589,53.3,55.6,4.8,9.8,0.548,10.5,20.0,0.204,0.549,8.7,85.1,0.25,0.0,1.0,1.4,3.1
1,2021-10-20,DET,H,CHI,L,88,94,89.3,95.4,98.5,0.144,0.311,0.46,49.5,47.2,7.1,7.9,0.433,14.3,22.0,0.111,0.471,15.5,80.0,0.151,0.0,1.0,2.68,1.52
1,2021-10-20,WAS,A,TOR,W,98,83,94.4,80.0,103.8,0.321,0.333,0.53,48.6,55.6,13.5,12.7,0.475,18.5,16.7,0.259,0.345,15.1,69.8,0.165,1.0,0.0,2.22,1.7
1,2021-10-20,BOS,A,NYK,L,134,138,106.8,110.0,103.9,0.197,0.487,0.527,50.5,70.8,10.4,15.0,0.5,12.4,23.8,0.145,0.567,12.7,85.4,0.181,0.0,1.0,2.17,1.74
1,2021-10-20,SAC,A,POR,W,124,121,118.6,115.7,104.6,0.315,0.446,0.592,46.7,57.1,5.7,6.9,0.549,8.7,14.9,0.25,0.548,10.5,80.0,0.204,1.0,0.0,3.1,1.4
1,2021-10-21,ATL,H,DAL,W,113,87,109.9,84.6,102.9,0.096,0.372,0.577,52.4,68.9,7.8,18.0,0.559,11.7,13.0,0.085,0.403,13.2,83.1,0.129,1.0,0.0,1.72,2.19
2,2021-10-21,MIL,A,MIA,L,95,137,89.4,128.9,106.3,0.345,0.5,0.491,39.6,59.4,5.6,0.0,0.452,13.4,9.6,0.226,0.609,9.1,75.0,0.208,1.0,1.0,2.13,1.78
1,2021-10-21,MIA,H,MIL,W,137,95,128.9,89.4,106.3,0.323,0.365,0.625,60.4,54.9,7.5,4.8,0.609,9.1,25.0,0.208,0.452,13.4,90.4,0.226,1.0,1.0,1.78,2.13
1,2021-10-21,LAC,A,GSW,L,113,115,110.4,112.4,102.3,0.219,0.417,0.537,42.4,57.1,8.8,3.8,0.51,6.2,15.7,0.156,0.608,18.5,75.6,0.169,0.0,2.0,2.49,1.58
2,2021-10-21,GSW,H,LAC,W,115,113,112.4,110.4,102.3,0.265,0.373,0.62,57.6,62.8,4.9,7.1,0.608,18.5,24.4,0.169,0.51,6.2,84.3,0.156,2.0,0.0,1.58,2.49
1,2021-10-21,DAL,A,ATL,L,87,113,84.6,109.9,102.9,0.14,0.462,0.441,47.6,51.6,6.8,5.1,0.403,13.2,16.9,0.129,0.559,11.7,87.0,0.085,0.0,1.0,2.19,1.72
2,2021-10-22,OKC,A,HOU,L,91,124,85.7,116.8,106.2,0.176,0.473,0.464,41.9,64.7,8.5,7.0,0.451,16.2,15.4,0.099,0.595,14.4,75.6,0.116,0.0,1.0,2.28,1.67
2,2021-10-22,BRK,A,PHI,W,114,109,118.0,112.8,96.6,0.273,0.432,0.578,57.3,63.4,6.2,10.9,0.534,10.9,26.8,0.227,0.549,7.7,87.8,0.099,1.0,1.0,1.86,2.0
2,2021-10-22,IND,A,WAS,L,134,135,126.5,127.4,96.0,0.206,0.351,0.633,52.5,53.8,4.7,10.7,0.613,10.2,17.9,0.155,0.622,8.1,85.4,0.191,0.0,2.0,1.8,2.08
2,2021-10-22,ORL,H,NYK,L,96,121,98.7,124.4,97.2,0.181,0.518,0.536,54.8,72.7,5.1,8.8,0.5,16.7,22.0,0.157,0.636,10.3,86.0,0.102,0.0,2.0,3.72,1.3
2,2021-10-22,HOU,H,OKC,W,124,91,116.8,85.7,106.2,0.147,0.4,0.613,58.1,60.4,11.3,20.8,0.595,14.4,24.4,0.116,0.451,16.2,84.6,0.099,1.0,0.0,1.67,2.28
2,2021-10-22,SAC,H,UTA,L,101,110,98.8,107.6,102.3,0.212,0.364,0.467,50.5,51.3,14.7,10.4,0.434,12.2,29.6,0.152,0.5,14.5,73.5,0.222,1.0,2.0,3.06,1.4
2,2021-10-22,UTA,A,SAC,W,110,101,107.6,98.8,102.3,0.256,0.467,0.549,49.5,43.2,13.7,4.8,0.5,14.5,26.5,0.222,0.434,12.2,70.4,0.152,2.0,1.0,1.4,3.06
2,2021-10-22,PHO,A,LAL,W,115,105,114.5,104.5,100.5,0.326,0.372,0.585,50.5,73.8,8.0,3.8,0.547,10.1,17.1,0.244,0.483,13.9,76.9,0.256,1.0,0.0,1.88,1.98
2,2021-10-22,CHI,H,NOP,W,128,112,127.2,111.3,100.7,0.281,0.315,0.64,52.3,68.1,8.9,12.1,0.607,12.3,25.0,0.225,0.569,14.5,79.5,0.149,2.0,0.0,1.39,3.13
2,2021-10-22,NYK,A,ORL,W,121,96,124.4,98.7,97.2,0.193,0.614,0.634,45.2,77.3,10.3,10.0,0.636,10.3,14.0,0.102,0.5,16.7,78.0,0.157,2.0,0.0,1.3,3.72
2,2021-10-22,TOR,A,BOS,W,115,83,117.8,85.0,97.6,0.21,0.35,0.526,58.8,52.4,16.4,4.2,0.47,9.1,39.6,0.21,0.457,22.4,79.6,0.098,1.0,0.0,3.32,1.35
2,2021-10-22,NOP,A,CHI,L,112,128,111.3,127.2,100.7,0.184,0.333,0.595,47.7,61.9,7.0,8.2,0.569,14.5,20.5,0.149,0.607,12.3,75.0,0.225,0.0,2.0,3.13,1.39
2,2021-10-22,LAL,H,PHO,L,105,115,104.5,114.5,100.5,0.337,0.395,0.532,49.5,73.5,7.0,5.6,0.483,13.9,23.1,0.256,0.547,10.1,82.9,0.244,0.0,1.0,1.98,1.88
2,2021-10-22,CHO,A,CLE,W,123,112,119.5,108.8,102.9,0.187,0.352,0.624,56.1,66.7,12.6,1.9,0.599,15.5,27.5,0.154,0.565,16.2,83.3,0.202,2.0,0.0,1.75,2.14
2,2021-10-22,WAS,H,IND,W,135,134,127.4,126.5,96.0,0.202,0.404,0.659,47.5,49.0,4.7,9.5,0.622,8.1,14.6,0.191,0.613,10.2,82.1,0.155,2.0,0.0,2.08,1.8
2,2021-10-22,BOS,H,TOR,L,83,115,85.0,117.8,97.6,0.134,0.415,0.478,41.2,59.4,6.1,18.5,0.457,22.4,20.4,0.098,0.47,9.1,60.4,0.21,0.0,1.0,1.35,3.32
2,2021-10-22,CLE,H,CHO,L,112,123,108.8,119.5,102.9,0.238,0.369,0.603,43.9,60.5,8.7,5.1,0.565,16.2,16.7,0.202,0.599,15.5,72.5,0.154,0.0,2.0,2.14,1.75
2,2021-10-22,SAS,A,DEN,L,96,102,94.8,100.7,101.3,0.167,0.286,0.532,48.8,60.0,10.9,3.6,0.512,18.2,17.5,0.119,0.564,19.0,80.0,0.058,1.0,2.0,3.55,1.32
2,2021-10-22,DEN,H,SAS,W,102,96,100.7,94.8,101.3,0.093,0.349,0.57,51.3,59.1,9.9,3.3,0.564,19.0,20.0,0.058,0.512,18.2,82.5,0.119,2.0,1.0,1.32,3.55
2,2021-10-22,PHI,H,BRK,L,109,114,112.8,118.0,96.6,0.121,0.396,0.569,42.7,39.5,8.3,18.0,0.549,7.7,12.2,0.099,0.534,10.9,73.2,0.227,1.0,1.0,2.0,1.86
3,2021-10-23,TOR,H,DAL,L,95,103,101.9,110.5,93.2,0.271,0.435,0.499,49.5,50.0,7.5,12.2,0.465,11.2,22.9,0.188,0.495,8.3,74.5,0.143,0.5,1.0,2.57,1.55
3,2021-10-23,PHO,A,POR,L,105,134,103.9,132.7,101.0,0.169,0.315,0.549,44.2,62.8,5.9,2.3,0.534,12.8,14.9,0.112,0.654,8.1,79.5,0.117,0.5,1.0,2.28,1.67
2,2021-10-23,DET,A,CHI,L,82,97,81.4,96.3,100.7,0.17,0.318,0.433,55.8,41.2,8.9,13.8,0.415,17.5,22.0,0.102,0.482,11.5,93.3,0.19,0.0,3.0,3.82,1.29
2,2021-10-23,MIA,A,IND,L,91,102,85.3,95.7,96.6,0.154,0.363,0.468,50.0,51.4,3.8,3.4,0.434,18.5,19.6,0.132,0.443,13.1,76.3,0.165,1.0,0.5,1.63,2.37
2,2021-10-23,LAC,H,MEM,L,114,120,119.3,125.6,95.6,0.172,0.394,0.535,47.8,53.5,7.3,7.4,0.5,6.2,28.6,0.152,0.55,9.8,69.8,0.233,0.0,2.0,1.58,2.47
2,2021-10-23,DAL,A,TOR,W,103,95,110.5,101.9,93.2,0.198,0.462,0.521,50.5,63.2,6.4,12.5,0.495,8.3,25.5,0.143,0.465,11.2,77.1,0.188,1.0,0.5,1.55,2.57
3,2021-10-23,CHI,H,DET,W,97,82,96.3,81.4,100.7,0.226,0.31,0.525,44.2,68.6,12.9,18.3,0.482,11.5,6.7,0.19,0.415,17.5,78.0,0.102,3.0,0.0,1.29,3.82
3,2021-10-23,NOP,A,MIN,L,89,96,86.2,93.0,103.3,0.258,0.449,0.449,56.5,48.4,9.7,8.6,0.399,22.0,38.2,0.202,0.469,15.9,75.5,0.063,0.0,2.0,3.48,1.33
2,2021-10-23,MEM,A,LAC,W,120,114,125.6,119.3,95.6,0.278,0.4,0.594,52.2,61.9,5.2,5.0,0.55,9.8,30.2,0.233,0.5,6.2,71.4,0.152,2.0,0.0,2.47,1.58
3,2021-10-23,CLE,H,ATL,W,101,95,105.6,99.3,95.7,0.303,0.315,0.501,50.0,62.2,6.3,9.2,0.455,9.0,24.5,0.225,0.434,7.9,71.2,0.091,0.5,1.0,3.94,1.27
3,2021-10-23,MIL,A,SAS,W,121,111,117.9,108.2,102.6,0.265,0.422,0.653,53.7,47.7,5.8,8.3,0.62,17.7,20.0,0.217,0.535,10.6,78.7,0.051,2.0,0.5,1.4,3.08
3,2021-10-23,IND,H,MIA,W,102,91,95.7,85.3,96.6,0.216,0.402,0.48,50.0,47.4,9.4,8.6,0.443,13.1,23.7,0.165,0.434,18.5,80.4,0.132,0.5,1.0,2.37,1.63
2,2021-10-23,POR,H,PHO,W,134,105,132.7,103.9,101.0,0.181,0.532,0.66,55.8,47.1,7.9,8.2,0.654,8.1,20.5,0.117,0.534,12.8,85.1,0.112,1.0,0.5,1.67,2.28
2,2021-10-23,MIN,H,NOP,W,96,89,93.0,86.2,103.3,0.104,0.396,0.478,43.5,56.4,12.6,16.3,0.469,15.9,24.5,0.063,0.399,22.0,61.8,0.202,2.0,0.0,1.33,3.48
2,2021-10-23,ATL,A,CLE,L,95,101,99.3,105.6,95.7,0.152,0.343,0.45,50.0,52.6,5.2,4.9,0.434,7.9,28.8,0.091,0.455,9.0,75.5,0.225,1.0,0.5,1.27,3.94
3,2021-10-23,SAS,H,MIL,L,111,121,108.2,117.9,102.6,0.061,0.394,0.546,46.3,60.4,9.7,8.3,0.535,10.6,21.3,0.051,0.62,17.7,80.0,0.217,0.5,2.0,3.08,1.4
3,2021-10-24,PHI,A,OKC,W,115,103,120.3,107.8,95.6,0.227,0.466,0.594,52.8,61.0,4.2,17.0,0.563,11.0,25.0,0.182,0.524,10.6,85.4,0.179,2.0,0.0,1.21,4.74
3,2021-10-24,BOS,A,HOU,W,107,97,110.0,99.7,97.3,0.233,0.547,0.564,51.8,57.9,10.3,14.0,0.529,10.4,14.6,0.186,0.52,17.4,88.1,0.253,0.5,0.5,1.47,2.8
3,2021-10-24,BRK,H,CHO,L,95,111,94.9,110.9,100.1,0.138,0.402,0.515,47.8,47.4,10.0,12.5,0.489,15.6,19.1,0.115,0.511,10.5,77.8,0.16,0.5,3.0,1.23,4.41
3,2021-10-24,NYK,H,ORL,L,104,110,100.3,106.1,103.7,0.25,0.48,0.468,47.7,54.1,7.7,17.8,0.435,9.8,25.4,0.17,0.477,11.2,78.3,0.295,2.0,0.5,1.13,6.53
3,2021-10-24,MEM,A,LAL,L,118,121,117.4,120.4,100.5,0.18,0.35,0.547,57.6,55.6,12.9,7.4,0.515,13.6,40.0,0.15,0.631,15.4,77.5,0.179,2.0,0.5,2.75,1.49
3,2021-10-24,LAL,H,MEM,W,121,118,120.4,117.4,100.5,0.262,0.357,0.646,42.4,64.4,9.9,18.5,0.631,15.4,22.5,0.179,0.515,13.6,60.0,0.15,0.5,2.0,1.49,2.75
3,2021-10-24,SAC,H,GSW,L,107,119,109.8,122.1,97.4,0.151,0.535,0.583,52.2,61.9,0.0,6.7,0.576,17.2,25.6,0.093,0.51,5.3,72.5,0.206,0.5,3.0,2.3,1.66
3,2021-10-24,OKC,H,PHI,L,103,115,107.8,120.3,95.6,0.226,0.369,0.558,47.2,60.0,9.4,8.5,0.524,10.6,14.6,0.179,0.563,11.0,75.0,0.182,0.0,2.0,4.74,1.21
3,2021-10-24,ORL,A,NYK,W,110,104,106.1,100.3,103.7,0.386,0.489,0.534,52.3,61.1,6.8,7.7,0.477,11.2,21.7,0.295,0.435,9.8,74.6,0.17,0.5,2.0,6.53,1.13
3,2021-10-24,HOU,H,BOS,L,97,107,99.7,110.0,97.3,0.32,0.427,0.567,48.2,62.5,7.2,10.3,0.52,17.4,11.9,0.253,0.529,10.4,85.4,0.186,0.5,0.5,2.8,1.47
3,2021-10-24,GSW,A,SAC,W,119,107,122.1,109.8,97.4,0.247,0.381,0.553,47.8,60.5,12.3,7.5,0.51,5.3,27.5,0.206,0.576,17.2,74.4,0.093,3.0,0.5,1.66,2.3
3,2021-10-24,CHO,A,BRK,W,111,95,110.9,94.9,100.1,0.202,0.319,0.542,52.2,60.5,10.0,9.6,0.511,10.5,22.2,0.16,0.489,15.6,80.9,0.115,3.0,0.5,4.41,1.23
4,2021-10-25,CHI,A,TOR,W,111,108,116.3,113.2,95.4,0.272,0.333,0.612,38.2,61.5,11.5,5.7,0.556,12.5,12.8,0.259,0.554,17.1,64.9,0.193,4.0,0.3333333333333333,1.77,2.12
4,2021-10-25,ORL,A,MIA,L,90,107,94.4,112.2,95.4,0.235,0.543,0.504,48.1,63.6,7.3,10.0,0.481,15.2,15.4,0.148,0.506,9.5,78.6,0.218,0.3333333333333333,2.0,7.87,1.1
4,2021-10-25,BRK,H,WAS,W,104,90,101.4,87.8,102.5,0.181,0.372,0.512,50.5,57.5,5.9,7.1,0.479,8.1,14.0,0.149,0.395,10.4,82.5,0.158,1.0,2.0,1.42,2.98
4,2021-10-25,NOP,A,MIN,W,107,98,109.5,100.3,97.7,0.264,0.345,0.551,59.4,48.7,5.1,12.5,0.506,14.9,33.3,0.218,0.428,9.7,80.4,0.233,0.3333333333333333,2.0,2.9,1.44
4,2021-10-25,MIL,A,IND,W,119,109,116.3,106.5,102.3,0.365,0.376,0.603,47.2,58.5,12.7,11.1,0.547,11.6,16.7,0.306,0.522,16.3,74.5,0.167,3.0,0.3333333333333333,1.8,2.1
4,2021-10-25,CHO,H,BOS,L,129,140,115.3,125.2,101.3,0.272,0.427,0.559,49.5,56.5,3.6,11.8,0.539,10.8,25.0,0.175,0.589,9.7,77.6,0.208,3.0,1.0,2.08,1.8
3,2021-10-25,MIA,H,ORL,W,107,90,112.2,94.4,95.4,0.218,0.31,0.561,51.9,68.3,10.5,5.4,0.506,9.5,21.4,0.218,0.481,15.2,84.6,0.148,2.0,0.3333333333333333,1.1,7.87
4,2021-10-25,CLE,A,DEN,W,99,87,102.8,90.4,96.3,0.244,0.305,0.545,51.0,68.4,8.3,10.4,0.506,13.4,23.4,0.195,0.459,18.7,77.6,0.093,1.0,2.0,4.95,1.2
3,2021-10-25,LAC,H,POR,W,116,86,103.0,76.4,112.6,0.204,0.462,0.572,47.8,84.1,18.7,12.5,0.548,14.4,11.1,0.151,0.424,24.4,84.4,0.165,0.5,0.5,1.74,2.17
4,2021-10-25,IND,H,MIL,L,109,119,106.5,116.3,102.3,0.189,0.4,0.559,52.8,57.5,5.9,1.9,0.522,16.3,25.5,0.167,0.547,11.6,83.3,0.306,0.3333333333333333,3.0,2.1,1.8
3,2021-10-25,DEN,H,CLE,L,87,99,90.4,102.8,96.3,0.14,0.442,0.477,49.0,60.0,10.4,5.3,0.459,18.7,22.4,0.093,0.506,13.4,76.6,0.195,2.0,1.0,1.2,4.95
3,2021-10-25,DET,A,ATL,L,104,122,105.0,123.1,99.1,0.198,0.363,0.526,42.4,65.0,7.1,10.3,0.489,12.4,22.0,0.165,0.578,11.6,71.4,0.2,0.0,2.0,5.87,1.15
3,2021-10-25,ATL,H,DET,W,122,104,123.1,105.0,99.1,0.233,0.356,0.615,57.6,52.2,11.1,5.2,0.578,11.6,28.6,0.2,0.489,12.4,78.0,0.165,2.0,0.0,1.15,5.87
3,2021-10-25,MIN,H,NOP,L,98,107,100.3,109.5,97.7,0.3,0.556,0.481,40.6,64.5,10.2,12.3,0.428,9.7,19.6,0.233,0.506,14.9,66.7,0.218,2.0,0.3333333333333333,1.44,2.9
4,2021-10-25,BOS,A,CHO,W,140,129,125.2,115.3,101.3,0.248,0.495,0.625,50.5,66.0,7.2,15.3,0.589,9.7,22.4,0.208,0.539,10.8,75.0,0.175,1.0,3.0,1.8,2.08
3,2021-10-25,WAS,A,BRK,L,90,104,87.8,101.4,102.5,0.211,0.411,0.434,49.5,48.5,4.9,8.5,0.395,10.4,17.5,0.158,0.479,8.1,86.0,0.149,2.0,1.0,2.98,1.42
4,2021-10-25,TOR,H,CHI,L,108,111,113.2,116.3,95.4,0.241,0.361,0.588,61.8,67.5,8.4,1.9,0.554,17.1,35.1,0.193,0.556,12.5,87.2,0.259,0.3333333333333333,4.0,2.12,1.77
3,2021-10-25,POR,A,LAC,L,86,116,76.4,103.0,112.6,0.212,0.435,0.463,52.2,46.9,9.8,8.0,0.424,24.4,15.6,0.165,0.548,14.4,88.9,0.151,0.5,0.5,2.17,1.74
4,2021-10-26,GSW,A,OKC,W,106,98,110.0,101.7,96.4,0.217,0.482,0.583,52.3,76.9,9.3,15.4,0.554,14.2,17.5,0.169,0.488,12.2,81.3,0.163,4.0,0.0,1.21,4.73
4,2021-10-26,PHI,A,NYK,L,99,112,110.8,125.3,89.4,0.207,0.5,0.553,47.1,66.7,10.1,8.0,0.512,13.5,27.3,0.183,0.563,11.4,68.3,0.161,1.0,3.0,1.99,1.86
4,2021-10-26,LAL,A,SAS,W,125,121,107.7,104.3,105.1,0.21,0.286,0.545,48.7,40.0,6.9,13.9,0.514,10.2,17.3,0.162,0.505,11.3,74.6,0.111,1.0,0.3333333333333333,2.16,1.75
3,2021-10-26,DAL,H,HOU,W,116,106,114.0,104.2,101.7,0.269,0.462,0.558,50.5,58.1,8.8,14.9,0.527,11.9,26.9,0.194,0.512,14.9,76.6,0.209,2.0,0.3333333333333333,1.15,5.83
4,2021-10-26,HOU,A,DAL,L,106,116,104.2,114.0,101.7,0.302,0.453,0.544,49.5,66.7,6.9,6.0,0.512,14.9,23.4,0.209,0.527,11.9,73.1,0.194,0.3333333333333333,2.0,5.83,1.15
4,2021-10-26,SAS,H,LAL,L,121,125,104.3,107.7,105.1,0.204,0.333,0.514,51.3,68.8,8.6,8.0,0.505,11.3,25.4,0.111,0.514,10.2,82.7,0.162,0.3333333333333333,1.0,1.75,2.16
4,2021-10-26,NYK,H,PHI,W,112,99,125.3,110.8,89.4,0.172,0.425,0.598,52.9,58.5,7.8,12.2,0.563,11.4,31.7,0.161,0.512,13.5,72.7,0.183,3.0,1.0,1.86,1.99
3,2021-10-26,UTA,H,DEN,W,122,110,121.9,109.9,100.1,0.341,0.459,0.624,53.9,45.5,5.0,10.9,0.588,11.7,21.1,0.259,0.566,12.2,86.8,0.193,3.0,1.0,1.32,3.55
4,2021-10-26,DEN,A,UTA,L,110,122,109.9,121.9,100.1,0.289,0.337,0.588,46.1,45.2,9.0,6.5,0.566,12.2,13.2,0.193,0.588,11.7,78.9,0.259,1.0,3.0,3.55,1.32
4,2021-10-26,OKC,H,GSW,L,98,106,101.7,110.0,96.4,0.198,0.395,0.524,47.7,52.8,7.3,7.0,0.488,12.2,18.8,0.163,0.554,14.2,82.5,0.169,0.0,4.0,4.73,1.21
4,2021-10-27,LAC,H,CLE,L,79,92,83.1,96.8,95.0,0.149,0.471,0.426,38.7,61.3,13.7,3.3,0.408,13.1,17.3,0.092,0.426,17.7,65.9,0.284,0.3333333333333333,1.5,1.27,3.96
4,2021-10-27,MIN,A,MIL,W,113,108,113.9,108.9,99.2,0.187,0.495,0.574,53.3,67.4,5.0,9.1,0.544,14.7,25.0,0.154,0.484,7.1,75.0,0.168,3.0,1.5,2.99,1.43
4,2021-10-27,SAC,A,PHO,W,110,107,110.0,107.0,100.0,0.158,0.4,0.541,41.7,66.7,7.0,8.5,0.521,9.8,16.0,0.116,0.484,9.6,69.6,0.183,1.0,0.3333333333333333,3.85,1.29
5,2021-10-27,IND,A,TOR,L,100,118,103.0,121.6,97.1,0.215,0.367,0.578,49.4,50.0,6.2,10.0,0.544,20.3,26.5,0.177,0.53,8.4,66.0,0.12,0.25,0.6666666666666666,1.99,1.86
5,2021-10-27,LAL,A,OKC,L,115,123,112.8,120.6,102.0,0.152,0.38,0.586,48.8,63.0,7.8,4.1,0.56,14.8,23.8,0.13,0.587,13.2,75.0,0.256,0.6666666666666666,0.25,1.43,2.95
5,2021-10-27,BRK,H,MIA,L,93,106,92.0,104.8,101.1,0.165,0.506,0.51,40.4,63.6,6.9,10.4,0.471,14.1,8.2,0.153,0.438,11.5,69.1,0.229,0.6666666666666666,3.0,1.65,2.35
5,2021-10-27,ORL,H,CHO,L,111,120,112.4,121.6,98.7,0.148,0.455,0.592,45.2,51.2,6.1,3.8,0.574,16.1,21.1,0.114,0.602,14.6,71.4,0.241,0.25,4.0,2.88,1.45
5,2021-10-27,NOP,H,ATL,L,99,102,107.0,110.2,92.5,0.097,0.387,0.511,44.4,60.0,5.4,9.1,0.489,8.5,20.9,0.086,0.458,9.6,62.5,0.146,0.25,3.0,2.73,1.49
4,2021-10-27,MEM,A,POR,L,96,116,98.7,119.2,97.3,0.198,0.521,0.46,51.0,77.1,9.2,6.3,0.453,16.8,37.5,0.094,0.554,11.7,69.0,0.274,1.0,1.0,2.17,1.74
5,2021-10-27,OKC,H,LAL,W,123,115,120.6,112.8,102.0,0.337,0.43,0.623,51.2,48.8,7.8,5.3,0.587,13.2,25.0,0.256,0.56,14.8,76.2,0.13,0.25,0.6666666666666666,2.95,1.43
5,2021-10-27,TOR,H,IND,W,118,100,121.6,103.0,97.1,0.19,0.3,0.544,50.6,47.8,18.5,12.0,0.53,8.4,34.0,0.12,0.544,20.3,73.5,0.177,0.6666666666666666,0.25,1.86,1.99
4,2021-10-27,WAS,A,BOS,W,116,107,118.4,109.2,98.0,0.345,0.298,0.599,56.0,41.9,8.2,12.5,0.565,13.4,28.9,0.25,0.494,11.8,78.3,0.271,3.0,0.6666666666666666,2.51,1.57
