G,Date,Team,H/A,Opp,W/L,TM,OP,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,ODRB%,OFT/FGA,W/L_Ratio,Opp_W/L_ratio,TeamsOdds,OppOdds
1,2017-10-18,WAS,H,PHI,W,120,115,115.1,110.3,104.3,0.392,0.227,0.528,52.0,50.0,7.7,17.2,0.464,7.3,30.2,0.309,0.543,14.4,76.6,0.151,1.0,0.0,1.36,3.3
1,2017-10-18,DET,H,CHO,W,102,90,103.6,91.4,98.5,0.125,0.271,0.504,50.0,58.5,14.2,7.0,0.474,7.3,17.0,0.115,0.459,16.5,92.7,0.315,1.0,0.0,1.67,2.28
1,2017-10-18,DEN,A,UTA,L,96,106,101.6,112.2,94.5,0.156,0.351,0.583,51.4,58.3,4.2,5.3,0.552,19.6,18.9,0.143,0.562,14.6,83.8,0.185,0.0,1.0,2.18,1.73
1,2017-10-18,DAL,H,ATL,L,111,117,112.6,118.7,98.6,0.244,0.523,0.583,45.1,71.1,5.1,5.3,0.541,13.6,20.0,0.209,0.559,11.4,69.6,0.128,0.0,1.0,1.46,2.83
1,2017-10-18,UTA,H,DEN,W,106,96,112.2,101.6,94.5,0.198,0.296,0.602,48.6,68.3,9.5,10.0,0.562,14.6,16.2,0.185,0.552,19.6,81.1,0.143,1.0,0.0,1.73,2.18
1,2017-10-18,BRK,A,IND,L,131,140,115.7,123.6,113.3,0.34,0.319,0.606,47.8,48.9,6.2,2.9,0.543,15.6,25.0,0.309,0.564,10.8,69.6,0.245,0.0,1.0,2.32,1.65
1,2017-10-18,PHI,A,WAS,L,115,120,110.3,115.1,104.3,0.204,0.376,0.567,48.0,58.1,5.8,8.0,0.543,14.4,23.4,0.151,0.464,7.3,69.8,0.309,0.0,1.0,3.3,1.36
1,2017-10-18,CHO,A,DET,L,90,102,91.4,103.6,98.5,0.397,0.411,0.525,50.0,55.2,4.1,4.3,0.459,16.5,7.3,0.315,0.474,7.3,83.0,0.115,0.0,1.0,2.28,1.67
1,2017-10-18,ORL,H,MIA,W,116,109,110.3,103.6,105.2,0.322,0.233,0.564,53.2,51.2,7.6,12.7,0.522,12.0,25.0,0.244,0.475,10.7,78.0,0.129,1.0,0.0,2.43,1.6
1,2017-10-19,LAC,A,LAL,W,108,92,102.0,86.9,105.9,0.121,0.308,0.479,53.2,54.8,11.3,4.0,0.449,11.0,29.8,0.112,0.429,15.8,77.8,0.154,1.0,0.0,1.42,3.03
1,2017-10-19,NYK,A,OKC,L,84,105,85.0,106.2,98.9,0.241,0.304,0.481,50.0,59.4,8.1,7.7,0.449,22.2,28.2,0.165,0.494,15.3,69.8,0.178,0.0,1.0,6.88,1.12
1,2017-10-19,OKC,H,NYK,W,105,84,106.2,85.0,98.9,0.244,0.422,0.527,50.0,66.7,14.2,12.7,0.494,15.3,30.2,0.178,0.449,22.2,71.8,0.165,1.0,0.0,1.12,6.88
1,2017-10-19,TOR,H,CHI,W,117,100,117.2,100.1,99.9,0.337,0.349,0.614,55.7,66.7,10.0,7.0,0.548,15.1,31.0,0.313,0.472,16.4,78.3,0.18,1.0,0.0,1.09,8.49
1,2017-10-19,LAL,H,LAC,L,92,108,86.9,102.0,105.9,0.253,0.176,0.455,46.8,56.8,7.6,9.5,0.429,15.8,22.2,0.154,0.449,11.0,70.2,0.112,0.0,1.0,3.03,1.42
1,2017-10-19,CHI,A,TOR,L,100,117,100.1,117.2,99.9,0.202,0.36,0.516,44.3,59.5,7.0,3.7,0.472,16.4,21.7,0.18,0.548,15.1,69.0,0.313,0.0,1.0,8.49,1.09
2,2017-10-20,DAL,H,SAC,L,88,93,100.2,105.9,87.9,0.28,0.44,0.522,38.7,61.3,9.1,10.9,0.487,12.5,14.6,0.2,0.483,13.1,64.4,0.103,0.0,1.0,1.45,2.86
2,2017-10-20,GSW,A,NOP,W,128,120,119.3,111.8,107.3,0.217,0.446,0.635,49.0,61.7,5.6,12.9,0.609,15.2,22.2,0.174,0.541,13.6,70.9,0.143,1.0,0.0,1.22,4.53
2,2017-10-20,NOP,H,GSW,L,120,128,111.8,119.3,107.3,0.224,0.367,0.557,51.0,57.8,7.5,7.8,0.541,13.6,29.1,0.143,0.609,15.2,77.8,0.174,0.0,1.0,4.53,1.22
2,2017-10-20,IND,H,POR,L,96,114,98.5,117.0,97.4,0.423,0.231,0.519,43.3,42.9,1.0,5.3,0.474,11.5,13.0,0.282,0.532,8.1,75.0,0.137,1.0,2.0,2.84,1.46
2,2017-10-20,SAC,A,DAL,W,93,88,105.9,100.2,87.9,0.149,0.264,0.502,61.3,54.1,9.1,7.1,0.483,13.1,35.6,0.103,0.487,12.5,85.4,0.2,1.0,0.0,2.86,1.45
2,2017-10-20,POR,A,IND,W,114,96,117.0,98.5,97.4,0.179,0.2,0.556,56.7,41.3,5.1,10.0,0.532,8.1,25.0,0.137,0.474,11.5,87.0,0.282,2.0,1.0,1.46,2.84
2,2017-10-20,MIN,H,UTA,W,100,97,105.2,102.0,95.1,0.321,0.272,0.541,53.7,47.2,11.6,3.6,0.488,14.0,24.4,0.259,0.539,18.4,82.9,0.182,1.0,1.0,1.53,2.6
2,2017-10-20,PHO,H,LAL,L,130,132,110.9,112.7,117.2,0.413,0.315,0.598,54.3,37.8,6.8,13.4,0.565,14.9,21.3,0.283,0.581,14.3,88.9,0.258,0.0,1.0,1.61,2.41
2,2017-10-20,DET,A,WAS,L,111,115,111.8,115.9,99.2,0.23,0.264,0.579,47.1,44.2,12.1,1.7,0.552,16.6,25.0,0.172,0.573,15.0,76.7,0.387,1.0,2.0,3.19,1.38
3,2017-10-20,BOS,A,PHI,W,102,92,102.5,92.4,99.5,0.381,0.345,0.52,53.9,45.7,4.0,8.3,0.476,16.2,29.8,0.262,0.435,13.9,74.5,0.13,0.5,0.0,2.24,1.7
2,2017-10-20,BRK,H,ORL,W,126,121,117.3,112.6,107.4,0.38,0.293,0.587,54.5,47.8,12.1,10.7,0.549,14.4,32.6,0.272,0.607,18.7,78.6,0.146,1.0,1.0,1.76,2.14
2,2017-10-20,CLE,A,MIL,W,116,97,125.2,104.7,92.7,0.21,0.321,0.656,59.5,56.8,8.6,6.4,0.611,16.1,29.0,0.21,0.53,13.8,81.4,0.122,2.0,1.0,1.92,1.94
2,2017-10-20,ORL,A,BRK,L,121,126,112.6,117.3,107.4,0.169,0.371,0.633,45.5,66.7,8.4,4.6,0.607,18.7,21.4,0.146,0.549,14.4,67.4,0.272,1.0,1.0,2.14,1.76
2,2017-10-20,UTA,A,MIN,L,97,100,102.0,105.2,95.1,0.221,0.286,0.574,46.3,62.2,10.5,13.6,0.539,18.4,17.1,0.182,0.488,14.0,75.6,0.259,1.0,1.0,2.6,1.53
2,2017-10-20,LAL,A,PHO,W,132,130,112.7,110.9,117.2,0.355,0.28,0.614,45.7,45.8,6.8,4.8,0.581,14.3,11.1,0.258,0.565,14.9,78.7,0.283,1.0,0.0,2.41,1.61
2,2017-10-20,ATL,A,CHO,L,91,109,86.3,103.4,105.4,0.147,0.316,0.45,40.0,52.8,10.4,8.0,0.416,11.4,11.8,0.126,0.494,17.5,72.7,0.279,1.0,1.0,2.62,1.53
2,2017-10-20,PHI,H,BOS,L,92,102,92.4,102.5,99.5,0.174,0.348,0.464,46.1,57.1,7.0,7.3,0.435,13.9,25.5,0.13,0.476,16.2,70.2,0.262,0.0,0.5,1.7,2.24
2,2017-10-20,MIL,H,CLE,L,97,116,104.7,125.2,92.7,0.146,0.427,0.556,40.5,60.5,9.7,3.6,0.53,13.8,18.6,0.122,0.611,16.1,71.0,0.21,1.0,2.0,1.94,1.92
2,2017-10-20,WAS,H,DET,W,115,111,115.9,111.8,99.2,0.467,0.227,0.636,52.9,62.5,12.1,10.9,0.573,15.0,23.3,0.387,0.552,16.6,75.0,0.172,2.0,1.0,1.38,3.19
2,2017-10-20,CHO,H,ATL,W,109,91,103.4,86.3,105.4,0.349,0.419,0.549,60.0,45.9,4.7,6.2,0.494,17.5,27.3,0.279,0.416,11.4,88.2,0.126,1.0,1.0,1.53,2.62
3,2017-10-21,UTA,H,OKC,W,96,87,103.3,93.6,93.0,0.182,0.377,0.577,51.9,57.9,11.8,8.9,0.552,17.8,18.9,0.143,0.481,16.4,81.0,0.154,2.0,1.0,2.61,1.53
2,2017-10-21,CHI,H,SAS,L,77,87,80.9,91.5,95.1,0.11,0.341,0.448,48.0,58.1,3.2,6.2,0.427,18.1,17.4,0.085,0.414,9.9,74.1,0.108,0.0,2.0,5.31,1.18
3,2017-10-21,POR,A,MIL,L,110,113,113.9,117.0,96.6,0.432,0.346,0.571,54.5,52.9,10.4,9.7,0.488,14.2,31.7,0.383,0.569,13.1,80.6,0.275,2.0,2.0,2.32,1.66
2,2017-10-21,LAC,H,PHO,W,130,88,128.1,86.7,101.5,0.341,0.295,0.642,59.1,54.2,11.8,4.3,0.614,10.6,23.8,0.25,0.423,17.8,91.3,0.394,2.0,0.0,1.08,8.97
3,2017-10-21,SAC,A,DEN,L,79,96,88.6,107.7,89.2,0.153,0.259,0.435,40.2,48.4,6.7,5.5,0.412,12.5,23.1,0.106,0.494,14.6,60.0,0.141,0.5,1.0,6.81,1.12
2,2017-10-21,OKC,A,UTA,L,87,96,93.6,103.3,93.0,0.244,0.423,0.504,48.1,46.9,15.1,8.3,0.481,16.4,19.0,0.154,0.552,17.8,81.1,0.143,1.0,2.0,1.53,2.61
3,2017-10-21,PHO,A,LAC,L,88,130,86.7,128.1,101.5,0.535,0.338,0.502,40.9,70.4,7.9,4.8,0.423,17.8,8.7,0.394,0.614,10.6,76.2,0.25,0.0,2.0,8.97,1.08
3,2017-10-21,HOU,H,DAL,W,107,91,111.0,94.4,96.4,0.268,0.573,0.584,56.8,43.6,12.4,7.5,0.543,12.4,19.5,0.22,0.446,13.1,85.2,0.19,3.0,0.0,1.14,6.46
2,2017-10-21,MIA,H,IND,W,112,108,112.2,108.1,99.9,0.161,0.391,0.601,50.0,53.3,6.0,14.3,0.598,13.1,15.8,0.092,0.484,8.7,75.0,0.156,1.0,0.5,1.22,4.6
3,2017-10-21,DET,A,NYK,W,111,107,121.8,117.4,91.2,0.165,0.33,0.569,52.4,47.7,5.5,3.9,0.533,10.9,35.7,0.154,0.506,11.3,70.0,0.309,2.0,0.0,1.82,2.05
2,2017-10-21,SAS,A,CHI,W,87,77,91.5,80.9,95.1,0.172,0.129,0.435,52.0,65.8,8.4,5.6,0.414,9.9,25.9,0.108,0.427,18.1,82.6,0.085,2.0,0.0,1.18,5.31
2,2017-10-21,TOR,H,PHI,W,128,94,119.1,87.4,107.5,0.416,0.494,0.608,55.4,54.8,4.7,17.2,0.545,11.0,19.5,0.348,0.439,17.0,84.3,0.268,2.0,0.0,1.23,4.39
2,2017-10-21,DEN,H,SAC,W,96,79,107.7,88.6,89.2,0.235,0.353,0.512,59.8,67.6,7.9,3.2,0.494,14.6,40.0,0.141,0.412,12.5,76.9,0.106,1.0,0.5,1.12,6.81
3,2017-10-21,IND,A,MIA,L,108,112,108.1,112.2,99.9,0.219,0.198,0.513,50.0,41.9,9.0,7.5,0.484,8.7,25.0,0.156,0.598,13.1,84.2,0.092,0.5,1.0,4.6,1.22
3,2017-10-21,PHI,A,TOR,L,94,128,87.4,119.1,107.5,0.439,0.293,0.48,44.6,56.3,4.7,8.9,0.439,17.0,15.7,0.268,0.545,11.0,80.5,0.348,0.0,2.0,4.39,1.23
3,2017-10-21,CLE,H,ORL,L,93,114,95.0,116.4,97.9,0.314,0.291,0.475,46.8,45.5,4.1,12.7,0.424,14.0,22.4,0.233,0.539,10.8,73.3,0.189,2.0,2.0,1.12,6.98
3,2017-10-21,ORL,A,CLE,W,114,93,116.4,95.0,97.9,0.222,0.389,0.577,53.2,70.0,7.2,9.8,0.539,10.8,26.7,0.189,0.424,14.0,77.6,0.233,2.0,2.0,6.98,1.12
3,2017-10-21,MIL,H,POR,W,113,110,117.0,113.9,96.6,0.375,0.225,0.606,45.5,52.4,9.3,15.1,0.569,13.1,19.4,0.275,0.488,14.2,68.3,0.383,2.0,2.0,1.66,2.32
3,2017-10-21,GSW,A,MEM,L,101,111,102.7,112.8,98.4,0.321,0.452,0.527,53.5,60.6,10.2,14.0,0.464,15.1,26.1,0.274,0.532,13.0,85.0,0.377,0.5,2.0,1.26,4.11
2,2017-10-21,NYK,H,DET,L,107,111,117.4,121.8,91.2,0.383,0.37,0.565,47.6,54.1,6.6,3.3,0.506,11.3,30.0,0.309,0.533,10.9,64.3,0.154,0.0,2.0,2.05,1.82
3,2017-10-21,DAL,A,HOU,L,91,107,94.4,111.0,96.4,0.25,0.369,0.488,43.2,61.3,6.2,0.0,0.446,13.1,14.8,0.19,0.543,12.4,80.5,0.22,0.0,3.0,6.46,1.14
2,2017-10-21,MEM,H,GSW,W,111,101,112.8,102.7,98.4,0.481,0.351,0.595,46.5,55.6,8.1,8.7,0.532,13.0,15.0,0.377,0.464,15.1,73.9,0.274,2.0,0.5,4.11,1.26
3,2017-10-22,MIN,A,OKC,W,115,113,113.7,111.8,101.1,0.267,0.291,0.598,55.6,58.1,4.9,1.5,0.558,15.0,27.0,0.221,0.536,9.6,79.5,0.104,2.0,0.5,2.57,1.55
3,2017-10-22,ATL,A,BRK,L,104,116,99.5,110.9,104.6,0.383,0.287,0.473,48.5,65.6,5.7,3.3,0.378,12.7,29.6,0.351,0.534,15.0,71.1,0.264,0.5,2.0,2.03,1.83
3,2017-10-22,LAL,H,NOP,L,112,119,107.7,114.4,104.0,0.222,0.3,0.567,47.5,61.4,6.7,11.8,0.539,14.7,20.0,0.167,0.627,16.3,82.9,0.181,0.5,0.5,2.66,1.51
3,2017-10-22,OKC,H,MIN,L,113,115,111.8,113.7,101.1,0.167,0.323,0.548,44.4,56.5,8.9,9.8,0.536,9.6,20.5,0.104,0.558,15.0,73.0,0.221,0.5,2.0,1.55,2.57
3,2017-10-22,NOP,A,LAL,W,119,112,114.4,107.7,104.0,0.253,0.386,0.645,52.5,55.3,13.5,7.9,0.627,16.3,17.1,0.181,0.539,14.7,80.0,0.167,0.5,0.5,1.51,2.66
3,2017-10-22,BRK,H,ATL,W,116,104,110.9,99.5,104.6,0.391,0.31,0.569,51.5,65.9,11.5,11.9,0.534,15.0,28.9,0.264,0.378,12.7,70.4,0.351,2.0,0.5,1.83,2.03
4,2017-10-23,GSW,A,DAL,W,133,103,129.4,100.2,102.8,0.302,0.453,0.682,54.3,68.8,5.8,11.9,0.645,14.1,26.3,0.256,0.443,9.9,74.1,0.188,1.0,0.0,1.09,8.36
3,2017-10-23,SAS,H,TOR,W,101,97,102.8,98.8,98.2,0.256,0.222,0.504,61.8,47.5,4.1,27.9,0.472,16.7,38.3,0.178,0.488,13.4,88.1,0.238,3.0,2.0,1.69,2.24
4,2017-10-23,DET,H,PHI,L,86,97,89.0,100.4,96.6,0.224,0.353,0.461,44.3,42.4,5.2,3.9,0.424,13.0,18.0,0.165,0.527,19.7,78.9,0.24,1.0,0.3333333333333333,1.62,2.4
3,2017-10-23,WAS,A,DEN,W,109,104,108.7,103.7,100.3,0.333,0.357,0.566,46.3,64.9,13.0,5.3,0.494,13.5,22.2,0.31,0.538,20.3,75.7,0.225,3.0,0.5,2.68,1.51
3,2017-10-23,TOR,A,SAS,L,97,101,98.8,102.8,98.2,0.3,0.463,0.536,38.2,50.0,11.2,5.7,0.488,13.4,11.9,0.238,0.472,16.7,61.7,0.178,2.0,3.0,2.24,1.69
3,2017-10-23,MIA,H,ATL,W,104,93,105.8,94.6,98.3,0.212,0.435,0.56,50.0,53.8,12.2,10.2,0.541,17.0,22.2,0.141,0.52,19.2,83.8,0.184,2.0,0.3333333333333333,1.14,6.28
4,2017-10-23,PHO,H,SAC,W,117,115,114.2,112.2,102.5,0.351,0.39,0.658,54.9,47.6,5.9,6.5,0.61,18.4,20.0,0.299,0.48,7.5,75.0,0.202,0.3333333333333333,0.3333333333333333,2.15,1.75
3,2017-10-23,DEN,H,WAS,L,104,109,103.7,108.7,100.3,0.288,0.288,0.577,53.7,69.2,5.0,3.7,0.538,20.3,24.3,0.225,0.494,13.5,77.8,0.31,0.5,3.0,1.51,2.68
3,2017-10-23,MEM,A,HOU,W,98,90,106.9,98.2,91.7,0.544,0.279,0.581,49.4,55.2,5.5,5.1,0.471,12.5,9.1,0.5,0.474,15.5,79.5,0.221,3.0,3.0,3.79,1.29
4,2017-10-23,DAL,H,GSW,L,103,133,100.2,129.4,102.8,0.313,0.302,0.472,45.7,55.3,10.7,0.0,0.443,9.9,25.9,0.188,0.645,14.1,73.7,0.256,0.0,1.0,8.36,1.09
4,2017-10-23,ATL,A,MIA,L,93,104,94.6,105.8,98.3,0.237,0.224,0.554,50.0,38.9,9.2,2.1,0.52,19.2,16.2,0.184,0.541,17.0,77.8,0.141,0.3333333333333333,2.0,6.28,1.14
4,2017-10-23,SAC,A,PHO,L,115,117,112.2,114.2,102.5,0.293,0.222,0.514,45.1,44.2,12.7,4.3,0.48,7.5,25.0,0.202,0.61,18.4,80.0,0.299,0.3333333333333333,0.3333333333333333,1.75,2.15
4,2017-10-23,PHI,A,DET,W,97,86,100.4,89.0,96.6,0.32,0.32,0.567,55.7,71.4,11.4,0.0,0.527,19.7,21.1,0.24,0.424,13.0,82.0,0.165,0.3333333333333333,1.0,2.4,1.62
3,2017-10-23,CHO,A,MIL,L,94,103,96.4,105.7,97.5,0.462,0.333,0.501,53.3,51.5,3.1,8.5,0.468,13.0,21.3,0.269,0.524,12.4,88.4,0.165,0.5,3.0,3.24,1.37
4,2017-10-23,HOU,H,MEM,L,90,98,98.2,106.9,91.7,0.299,0.494,0.517,50.6,78.1,5.5,4.1,0.474,15.5,20.5,0.221,0.471,12.5,90.9,0.5,3.0,3.0,1.29,3.79
4,2017-10-23,MIL,H,CHO,W,103,94,105.7,96.4,97.5,0.188,0.306,0.56,46.7,60.0,8.2,7.7,0.524,12.4,11.6,0.165,0.468,13.0,78.7,0.269,3.0,0.5,1.37,3.24
4,2017-10-24,ORL,H,BRK,W,125,121,118.0,114.2,105.9,0.482,0.277,0.621,47.3,48.8,7.6,8.2,0.542,9.9,14.6,0.422,0.474,11.9,73.1,0.313,3.0,1.0,1.52,2.66
4,2017-10-24,POR,H,NOP,W,103,93,101.9,92.0,101.0,0.375,0.33,0.502,60.0,51.5,6.9,15.2,0.432,14.9,32.1,0.307,0.454,15.9,91.8,0.316,3.0,0.3333333333333333,1.52,2.65
4,2017-10-24,IND,A,MIN,W,130,107,133.2,109.7,97.6,0.131,0.262,0.732,60.9,55.4,8.2,3.2,0.726,16.1,30.8,0.095,0.541,12.8,79.1,0.163,1.0,1.0,6.27,1.14
4,2017-10-24,BRK,A,ORL,L,121,125,114.2,118.0,105.9,0.354,0.365,0.545,52.7,52.5,7.6,6.7,0.474,11.9,26.9,0.313,0.542,9.9,85.4,0.422,1.0,3.0,2.66,1.52
3,2017-10-24,LAC,H,UTA,W,102,84,110.5,91.0,92.3,0.253,0.349,0.553,51.8,53.8,13.0,7.8,0.53,12.4,25.0,0.169,0.475,17.7,80.5,0.114,3.0,1.0,1.51,2.68
4,2017-10-24,BOS,H,NYK,W,110,89,116.4,94.2,94.5,0.36,0.387,0.633,48.8,70.3,11.6,9.6,0.587,12.1,13.5,0.293,0.429,12.7,76.6,0.188,1.0,0.0,1.34,3.42
4,2017-10-24,CLE,H,CHI,W,119,112,129.3,121.7,92.1,0.265,0.458,0.642,50.0,65.1,5.4,5.5,0.614,8.9,20.5,0.205,0.574,8.8,79.5,0.125,3.0,0.0,1.05,11.79
4,2017-10-24,MIN,H,IND,L,107,130,109.7,133.2,97.6,0.256,0.279,0.559,39.1,64.3,9.2,6.5,0.541,12.8,20.9,0.163,0.726,16.1,69.2,0.095,1.0,1.0,1.14,6.27
4,2017-10-24,NOP,A,POR,L,93,103,92.0,101.9,101.0,0.421,0.395,0.516,40.0,56.7,4.9,11.9,0.454,15.9,8.2,0.316,0.432,14.9,67.9,0.307,0.3333333333333333,3.0,2.65,1.52
4,2017-10-24,UTA,A,LAC,L,84,102,91.0,110.5,92.3,0.139,0.354,0.501,48.2,58.8,7.6,13.0,0.475,17.7,19.5,0.114,0.53,12.4,75.0,0.169,1.0,3.0,2.68,1.51
3,2017-10-24,NYK,A,BOS,L,89,110,94.2,116.4,94.5,0.294,0.141,0.464,51.2,55.6,8.5,4.3,0.429,12.7,23.4,0.188,0.587,12.1,86.5,0.293,0.0,1.0,3.42,1.34
3,2017-10-24,CHI,A,CLE,L,112,119,121.7,129.3,92.1,0.148,0.375,0.598,50.0,66.7,3.3,6.7,0.574,8.8,20.5,0.125,0.614,8.9,79.5,0.205,0.0,3.0,11.79,1.05
4,2017-10-25,MEM,A,DAL,L,94,103,102.4,112.2,91.8,0.333,0.431,0.569,50.7,42.4,7.6,4.2,0.542,17.1,16.2,0.222,0.561,11.3,88.2,0.27,3.0,0.25,1.63,2.37
5,2017-10-25,BRK,H,CLE,W,112,107,110.3,105.4,101.5,0.226,0.495,0.548,44.7,55.0,10.8,6.5,0.522,10.5,20.8,0.161,0.556,18.5,75.7,0.21,1.5,1.5,3.59,1.31
5,2017-10-25,DAL,H,MEM,W,103,94,112.2,102.4,91.8,0.392,0.351,0.594,49.3,55.6,6.5,9.8,0.561,11.3,11.8,0.27,0.542,17.1,83.8,0.222,0.25,3.0,2.37,1.63
5,2017-10-25,IND,A,OKC,L,96,114,95.7,113.7,100.3,0.422,0.349,0.488,45.6,46.4,13.0,3.2,0.398,16.2,29.8,0.361,0.539,17.3,62.8,0.202,0.6666666666666666,1.0,7.92,1.1
4,2017-10-25,TOR,A,GSW,L,112,117,115.4,120.6,97.0,0.202,0.362,0.547,53.2,69.8,10.3,11.8,0.5,13.5,35.4,0.191,0.636,16.4,80.6,0.247,1.0,1.5,7.7,1.1
5,2017-10-25,PHI,H,HOU,L,104,105,106.4,107.4,97.8,0.103,0.371,0.513,51.8,67.4,14.3,19.4,0.505,12.1,26.7,0.062,0.56,18.2,81.6,0.28,0.25,4.0,2.4,1.61
5,2017-10-25,UTA,A,PHO,L,88,97,87.6,96.6,100.4,0.325,0.325,0.5,44.4,62.5,8.0,13.0,0.455,20.7,15.2,0.234,0.469,13.8,69.8,0.073,0.6666666666666666,0.6666666666666666,1.33,3.53
4,2017-10-25,CHO,H,DEN,W,110,93,113.9,96.3,96.6,0.321,0.383,0.595,49.5,44.7,5.2,7.2,0.549,13.2,23.3,0.259,0.42,10.9,69.0,0.09,1.0,0.3333333333333333,2.19,1.73
4,2017-10-25,OKC,H,IND,W,114,96,113.7,95.7,100.3,0.292,0.303,0.568,54.4,60.5,8.0,14.8,0.539,17.3,37.2,0.202,0.398,16.2,70.2,0.361,1.0,0.6666666666666666,1.1,7.92
5,2017-10-25,CLE,A,BRK,L,107,112,105.4,110.3,101.5,0.321,0.432,0.579,55.3,53.8,4.9,14.9,0.556,18.5,24.3,0.21,0.522,10.5,79.2,0.161,1.5,1.5,1.31,3.59
4,2017-10-25,DEN,A,CHO,L,93,110,96.3,113.9,96.6,0.15,0.31,0.436,50.5,47.4,6.2,2.0,0.42,10.9,31.0,0.09,0.549,13.2,76.7,0.259,0.3333333333333333,1.0,1.73,2.19
4,2017-10-25,LAL,H,WAS,W,102,99,92.1,89.4,100.3,0.174,0.326,0.515,54.1,65.9,8.1,7.2,0.484,17.5,13.6,0.141,0.442,11.0,87.0,0.158,1.0,3.0,2.78,1.47
