G,Date,Team,H/A,Opp,W/L,TM,OP,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,ODRB%,OFT/FGA,W/L_Ratio,Opp_W/L_ratio,TeamsOdds,OppOdds
1,2018-10-18,POR,H,LAL,W,128,119,115.1,107.0,111.3,0.29,0.37,0.568,54.0,47.7,8.1,15.9,0.505,12.4,26.9,0.27,0.522,12.4,83.3,0.237,1.0,0.0,1.67,2.3
2,2018-10-19,BRK,H,NYK,W,107,105,114.1,112.0,93.8,0.32,0.4,0.625,60.4,59.5,2.1,8.7,0.573,20.5,33.3,0.28,0.448,2.8,78.2,0.186,1.0,1.0,1.59,2.46
2,2018-10-19,ATL,A,MEM,L,117,131,110.4,123.6,106.0,0.434,0.361,0.592,49.4,65.9,8.5,9.1,0.578,16.1,24.4,0.253,0.623,13.8,80.6,0.37,0.0,1.0,3.38,1.35
2,2018-10-19,OKC,A,LAC,L,92,108,93.6,109.8,98.3,0.242,0.347,0.438,52.0,52.9,5.1,7.3,0.395,10.2,28.3,0.179,0.5,12.6,78.7,0.333,0.0,1.0,2.29,1.67
2,2018-10-19,SAC,A,NOP,L,129,149,115.9,133.9,111.3,0.271,0.26,0.6,42.9,48.0,5.4,3.1,0.573,10.8,18.4,0.198,0.674,12.7,71.4,0.221,0.0,2.0,6.77,1.13
2,2018-10-19,MIL,H,IND,W,118,101,112.4,96.2,105.0,0.226,0.495,0.577,54.9,61.4,8.6,11.6,0.565,14.3,25.6,0.14,0.471,14.7,81.3,0.218,2.0,1.0,1.58,2.49
2,2018-10-19,GSW,A,UTA,W,124,123,120.3,119.4,103.1,0.207,0.218,0.653,53.1,55.1,9.7,14.0,0.621,14.4,22.2,0.184,0.556,13.6,77.8,0.27,2.0,1.0,1.73,2.19
2,2018-10-19,MEM,H,ATL,W,131,117,123.6,110.4,106.0,0.531,0.321,0.656,50.6,72.7,8.5,7.5,0.623,13.8,19.4,0.37,0.578,16.1,75.6,0.253,1.0,0.0,1.35,3.38
2,2018-10-19,IND,A,MIL,L,101,118,96.2,112.4,105.0,0.31,0.207,0.511,45.1,36.8,6.7,6.4,0.471,14.7,18.8,0.218,0.565,14.3,74.4,0.14,1.0,2.0,2.49,1.58
2,2018-10-19,ORL,H,CHO,L,88,120,87.2,119.0,100.9,0.149,0.33,0.439,44.4,50.0,7.9,13.0,0.415,13.0,21.8,0.106,0.56,13.0,72.7,0.185,1.0,1.0,2.03,1.83
2,2018-10-19,MIN,H,CLE,W,131,123,126.7,119.0,103.4,0.402,0.287,0.64,48.2,63.6,8.7,10.0,0.563,11.3,23.1,0.379,0.527,11.7,70.5,0.269,1.0,0.0,1.26,4.08
2,2018-10-19,CHO,A,ORL,W,120,88,119.0,87.2,100.9,0.217,0.413,0.595,55.6,74.4,5.9,6.3,0.56,13.0,27.3,0.185,0.415,13.0,78.2,0.106,1.0,1.0,1.83,2.03
2,2018-10-19,TOR,H,BOS,W,113,101,115.6,103.3,97.8,0.207,0.38,0.563,50.0,55.8,3.1,4.8,0.538,10.7,26.7,0.152,0.475,11.9,69.8,0.071,2.0,1.0,1.67,2.29
2,2018-10-19,BOS,A,TOR,L,101,113,103.3,115.6,97.8,0.101,0.364,0.488,50.0,72.5,4.1,10.5,0.475,11.9,30.2,0.071,0.538,10.7,73.3,0.152,1.0,2.0,2.29,1.67
2,2018-10-19,NYK,A,BRK,L,105,107,112.0,114.1,93.8,0.206,0.289,0.496,39.6,35.9,10.7,2.2,0.448,2.8,21.8,0.186,0.573,20.5,66.7,0.28,1.0,1.0,2.46,1.59
2,2018-10-19,UTA,H,GSW,L,123,124,119.4,120.3,103.1,0.326,0.517,0.604,46.9,60.0,10.7,5.9,0.556,13.6,22.2,0.27,0.621,14.4,77.8,0.184,1.0,2.0,2.19,1.73
2,2018-10-19,LAC,H,OKC,W,108,92,109.8,93.6,98.3,0.444,0.321,0.558,48.0,60.0,3.1,4.8,0.5,12.6,21.3,0.333,0.395,10.2,71.7,0.179,1.0,0.0,1.67,2.29
2,2018-10-19,CLE,A,MIN,L,123,131,119.0,126.7,103.4,0.312,0.247,0.582,51.8,57.8,4.8,3.2,0.527,11.7,29.5,0.269,0.563,11.3,76.9,0.379,0.0,1.0,4.08,1.26
2,2018-10-19,NOP,H,SAC,W,149,129,133.9,115.9,111.3,0.347,0.326,0.68,57.1,62.5,5.4,5.6,0.674,12.7,28.6,0.221,0.573,10.8,81.6,0.198,2.0,0.0,1.13,6.77
3,2018-10-20,PHI,H,ORL,W,116,115,121.5,120.4,95.5,0.106,0.351,0.589,48.4,73.3,8.4,4.9,0.569,9.2,27.1,0.096,0.544,12.3,70.2,0.189,2.0,0.5,1.08,9.43
2,2018-10-20,DEN,H,PHO,W,119,91,116.2,88.8,102.4,0.341,0.329,0.609,57.4,65.1,11.7,15.8,0.559,15.5,23.1,0.282,0.448,17.1,81.8,0.286,2.0,1.0,1.17,5.41
3,2018-10-20,IND,H,BRK,W,132,112,129.5,109.9,101.9,0.239,0.261,0.649,50.0,41.2,11.8,10.2,0.641,9.0,24.4,0.152,0.57,17.3,76.9,0.163,2.0,0.5,1.26,4.07
2,2018-10-20,WAS,H,TOR,L,113,117,110.7,114.7,102.0,0.36,0.438,0.548,41.6,54.1,10.8,15.3,0.489,9.6,19.1,0.292,0.5,14.1,66.7,0.33,0.0,3.0,1.79,2.08
3,2018-10-20,MIA,H,CHO,L,112,113,112.6,113.6,99.5,0.303,0.382,0.555,55.1,51.2,4.0,21.6,0.522,12.9,30.0,0.213,0.527,9.6,75.5,0.161,0.5,2.0,1.62,2.4
3,2018-10-20,BRK,A,IND,L,112,132,109.9,129.5,101.9,0.256,0.43,0.585,50.0,61.0,5.9,8.8,0.57,17.3,23.1,0.163,0.641,9.0,75.6,0.152,0.5,2.0,4.07,1.26
2,2018-10-20,DET,A,CHI,W,118,116,118.1,116.1,99.9,0.228,0.396,0.531,54.4,51.2,4.0,6.1,0.495,7.5,33.3,0.178,0.546,10.1,86.1,0.241,2.0,0.0,1.52,2.64
3,2018-10-20,BOS,A,NYK,W,103,101,103.7,101.7,99.3,0.402,0.305,0.534,50.5,63.6,8.1,3.8,0.457,13.5,23.9,0.341,0.483,13.9,76.6,0.195,2.0,0.5,1.21,4.8
3,2018-10-20,ORL,A,PHI,L,115,116,120.4,121.5,95.5,0.244,0.322,0.577,51.6,75.6,7.3,11.5,0.544,12.3,29.8,0.189,0.569,9.2,72.9,0.096,0.5,2.0,9.43,1.08
2,2018-10-20,SAS,A,POR,L,108,121,115.2,129.1,93.8,0.14,0.3,0.509,46.5,69.0,5.3,7.7,0.485,5.3,28.3,0.11,0.625,11.5,75.8,0.19,1.0,2.0,2.64,1.52
3,2018-10-20,CHO,A,MIA,W,113,112,113.6,112.6,99.5,0.247,0.452,0.548,44.9,56.1,6.0,21.8,0.527,9.6,24.5,0.161,0.522,12.9,70.0,0.213,2.0,0.5,2.4,1.62
3,2018-10-20,MIN,A,DAL,L,136,140,124.7,128.4,109.0,0.476,0.321,0.669,44.0,52.3,9.2,6.3,0.607,14.3,18.2,0.405,0.587,12.4,64.3,0.255,0.5,1.0,2.07,1.81
2,2018-10-20,DAL,H,MIN,W,140,136,128.4,124.7,109.0,0.347,0.51,0.62,56.0,59.2,7.3,14.0,0.587,12.4,35.7,0.255,0.607,14.3,81.8,0.405,1.0,0.5,1.81,2.07
2,2018-10-20,CHI,H,DET,L,116,118,116.1,118.1,99.9,0.299,0.241,0.589,45.6,59.1,4.0,4.9,0.546,10.1,13.9,0.241,0.495,7.5,66.7,0.178,0.0,2.0,2.64,1.52
2,2018-10-20,PHO,A,DEN,L,91,119,88.8,116.2,102.4,0.455,0.506,0.492,42.6,69.0,5.9,7.0,0.448,17.1,18.2,0.286,0.559,15.5,76.9,0.282,1.0,2.0,5.41,1.17
2,2018-10-20,POR,H,SAS,W,121,108,129.1,115.2,93.8,0.226,0.381,0.655,53.5,53.3,5.3,4.3,0.625,11.5,24.2,0.19,0.485,5.3,71.7,0.11,2.0,1.0,1.52,2.64
2,2018-10-20,HOU,A,LAL,W,124,115,114.8,106.4,108.1,0.313,0.438,0.568,55.1,50.0,6.5,5.9,0.542,12.8,27.1,0.208,0.52,8.5,82.0,0.11,1.0,0.0,1.64,2.34
3,2018-10-20,TOR,A,WAS,W,117,113,114.7,110.7,102.0,0.409,0.33,0.563,58.4,53.8,4.9,10.0,0.5,14.1,33.3,0.33,0.489,9.6,80.9,0.292,3.0,0.0,2.08,1.79
2,2018-10-20,LAL,H,HOU,L,115,124,106.4,114.8,108.1,0.18,0.32,0.533,44.9,58.3,7.4,18.5,0.52,8.5,18.0,0.11,0.542,12.8,72.9,0.208,0.0,1.0,2.34,1.64
3,2018-10-20,NYK,H,BOS,L,101,103,101.7,103.7,99.3,0.31,0.402,0.511,49.5,63.9,8.1,1.8,0.483,13.9,23.4,0.195,0.457,13.5,76.1,0.341,0.5,2.0,4.8,1.21
3,2018-10-21,ATL,A,CLE,W,133,111,125.5,104.7,106.0,0.194,0.48,0.625,47.3,66.7,8.5,9.7,0.602,10.1,20.9,0.153,0.515,14.6,70.0,0.091,0.5,0.0,3.98,1.27
3,2018-10-21,GSW,A,DEN,L,98,100,100.3,102.4,97.7,0.304,0.367,0.547,46.0,61.1,4.1,11.1,0.5,16.7,15.0,0.241,0.442,7.1,72.3,0.279,2.0,3.0,1.51,2.68
3,2018-10-21,SAC,A,OKC,W,131,120,119.1,109.1,110.0,0.308,0.242,0.634,47.4,56.0,10.0,10.8,0.604,14.1,26.7,0.231,0.486,13.3,65.4,0.183,0.5,0.0,6.25,1.14
3,2018-10-21,CLE,H,ATL,L,111,133,104.7,125.5,106.0,0.141,0.273,0.528,52.7,50.0,4.7,3.9,0.515,14.6,30.0,0.091,0.602,10.1,79.1,0.153,0.0,0.5,1.27,3.98
3,2018-10-21,HOU,A,LAC,L,112,115,113.2,116.3,98.9,0.169,0.393,0.586,41.7,65.1,6.1,9.4,0.567,11.2,14.0,0.124,0.5,11.5,70.7,0.292,0.5,2.0,2.11,1.77
3,2018-10-21,OKC,H,SAC,L,120,131,109.1,119.1,110.0,0.288,0.375,0.512,52.6,50.0,10.0,13.0,0.486,13.3,34.6,0.183,0.604,14.1,73.3,0.231,0.0,0.5,1.14,6.25
3,2018-10-21,LAC,H,HOU,W,115,112,116.3,113.2,98.9,0.292,0.281,0.572,58.3,52.4,8.1,13.0,0.5,11.5,29.3,0.292,0.567,11.2,86.0,0.124,2.0,0.5,1.77,2.11
3,2018-10-21,DEN,H,GSW,W,100,98,102.4,100.3,97.7,0.488,0.372,0.479,54.0,60.0,11.3,8.0,0.442,7.1,27.7,0.279,0.5,16.7,85.0,0.241,3.0,2.0,2.68,1.51
4,2018-10-22,MIN,H,IND,W,101,91,101.7,91.6,99.3,0.282,0.388,0.528,51.1,66.7,9.1,18.2,0.465,13.6,19.5,0.259,0.435,13.2,76.5,0.12,1.0,1.0,1.77,2.13
3,2018-10-22,UTA,H,MEM,L,84,92,88.5,96.9,94.9,0.28,0.39,0.456,53.8,62.1,6.3,10.7,0.402,14.0,21.7,0.22,0.423,9.5,85.1,0.25,0.5,2.0,1.17,5.47
3,2018-10-22,MEM,A,UTA,W,92,84,96.9,88.5,94.9,0.31,0.333,0.482,46.2,58.1,10.5,4.0,0.423,9.5,14.9,0.25,0.402,14.0,78.3,0.22,2.0,0.5,5.47,1.17
4,2018-10-22,CHO,A,TOR,L,106,127,105.8,126.8,100.2,0.186,0.289,0.505,47.1,51.2,5.0,10.4,0.469,10.3,25.5,0.155,0.661,12.2,84.4,0.138,1.0,4.0,4.35,1.24
4,2018-10-22,BOS,H,ORL,L,90,93,93.4,96.5,96.4,0.099,0.44,0.474,51.0,56.8,6.2,5.2,0.456,11.2,18.0,0.077,0.462,8.5,84.0,0.075,1.0,1.0,1.12,7.1
4,2018-10-22,TOR,H,CHO,W,127,106,126.8,105.8,100.2,0.161,0.448,0.682,52.9,72.0,10.0,11.6,0.661,12.2,15.6,0.138,0.469,10.3,74.5,0.155,4.0,1.0,1.24,4.35
3,2018-10-22,PHO,A,GSW,L,103,123,100.4,119.9,102.6,0.209,0.395,0.548,52.9,61.5,7.8,2.0,0.506,18.3,26.7,0.186,0.591,12.3,82.5,0.216,0.5,3.0,8.36,1.09
3,2018-10-22,SAS,A,LAL,W,143,142,125.0,124.1,103.6,0.392,0.289,0.629,47.5,64.0,7.9,4.4,0.593,7.3,20.4,0.289,0.579,11.2,74.0,0.168,2.0,0.0,2.0,1.86
3,2018-10-22,CHI,A,DAL,L,109,115,110.6,116.7,98.5,0.263,0.288,0.611,45.3,43.9,6.1,8.7,0.594,17.6,20.0,0.175,0.511,12.8,67.5,0.215,0.0,2.0,2.75,1.48
4,2018-10-22,ORL,A,BOS,W,93,90,96.5,93.4,96.4,0.108,0.376,0.477,49.0,73.7,6.2,3.9,0.462,8.5,16.0,0.075,0.456,11.2,82.0,0.077,1.0,1.0,7.1,1.12
3,2018-10-22,POR,H,WAS,L,124,125,104.6,105.4,107.4,0.287,0.361,0.51,56.5,51.2,5.1,5.5,0.449,13.5,28.8,0.25,0.486,7.6,81.5,0.164,2.0,0.5,1.52,2.67
3,2018-10-22,MIL,H,NYK,W,124,113,122.9,112.0,100.9,0.25,0.417,0.582,56.1,60.0,5.0,12.9,0.557,11.6,37.3,0.177,0.505,9.4,76.6,0.131,3.0,0.3333333333333333,1.13,6.71
4,2018-10-22,GSW,H,PHO,W,123,103,119.9,100.4,102.6,0.295,0.42,0.618,47.1,77.8,11.7,7.7,0.591,12.3,17.5,0.216,0.506,18.3,73.3,0.186,3.0,0.5,1.09,8.36
3,2018-10-22,WAS,A,POR,W,125,124,105.4,104.6,107.4,0.236,0.336,0.515,43.5,50.0,5.1,10.1,0.486,7.6,18.5,0.164,0.449,13.5,71.2,0.25,0.5,2.0,2.67,1.52
3,2018-10-22,LAL,H,SAS,L,142,143,124.1,125.0,103.6,0.243,0.364,0.599,52.5,60.0,4.4,8.7,0.579,11.2,26.0,0.168,0.593,7.3,79.6,0.289,0.0,2.0,1.86,2.0
4,2018-10-22,IND,A,MIN,L,91,101,91.6,101.7,99.3,0.174,0.283,0.459,48.9,50.0,6.0,11.5,0.435,13.2,23.5,0.12,0.465,13.6,80.5,0.259,1.0,1.0,2.13,1.77
3,2018-10-22,DAL,H,CHI,W,115,109,116.7,110.6,98.5,0.226,0.505,0.562,54.7,62.5,8.1,3.5,0.511,12.8,32.5,0.215,0.594,17.6,80.0,0.175,2.0,0.0,1.48,2.75
4,2018-10-22,NYK,A,MIL,L,113,124,112.0,122.9,100.9,0.152,0.293,0.535,43.9,48.9,5.9,3.6,0.505,9.4,23.4,0.131,0.557,11.6,62.7,0.177,0.3333333333333333,3.0,6.71,1.13
4,2018-10-23,LAC,A,NOP,L,109,116,105.1,111.9,103.7,0.31,0.23,0.551,49.5,43.9,4.8,5.8,0.5,13.9,20.0,0.253,0.462,6.7,76.0,0.323,1.0,3.0,2.96,1.43
4,2018-10-23,PHI,A,DET,L,132,133,118.4,119.3,101.0,0.286,0.439,0.598,51.1,65.3,2.7,10.7,0.571,9.1,19.0,0.204,0.528,6.3,76.9,0.176,1.0,3.0,1.91,1.95
4,2018-10-23,SAC,A,DEN,L,112,126,111.6,125.6,100.3,0.233,0.36,0.591,44.3,64.4,7.0,8.7,0.599,14.4,20.9,0.105,0.571,10.2,66.7,0.131,0.3333333333333333,4.0,6.9,1.12
3,2018-10-23,DET,H,PHI,W,133,132,119.3,118.4,101.0,0.25,0.306,0.555,48.9,43.1,3.6,7.3,0.528,6.3,23.1,0.176,0.571,9.1,81.0,0.204,3.0,1.0,1.95,1.91
3,2018-10-23,NOP,H,LAC,W,116,109,111.9,105.1,103.7,0.43,0.258,0.524,50.5,55.0,11.6,11.9,0.462,6.7,24.0,0.323,0.5,13.9,80.0,0.253,3.0,1.0,1.43,2.96
4,2018-10-23,DEN,H,SAC,W,126,112,125.6,111.6,100.3,0.152,0.303,0.597,55.7,60.8,11.0,5.5,0.571,10.2,33.3,0.131,0.599,14.4,79.1,0.105,4.0,0.3333333333333333,1.12,6.9
5,2018-10-24,PHI,A,MIL,L,108,123,97.0,110.5,111.3,0.326,0.37,0.513,49.5,76.3,3.6,8.8,0.473,13.2,16.0,0.228,0.475,8.9,82.4,0.28,0.6666666666666666,4.0,2.93,1.44
4,2018-10-24,BRK,A,CLE,W,102,86,107.4,90.5,95.0,0.172,0.391,0.545,45.4,60.5,8.4,1.4,0.517,13.0,17.8,0.138,0.399,13.5,69.2,0.169,1.0,0.0,2.28,1.67
5,2018-10-24,SAC,H,MEM,W,97,92,99.7,94.5,97.3,0.398,0.217,0.497,53.8,54.3,7.2,8.8,0.458,12.6,29.4,0.253,0.436,13.1,76.4,0.106,0.6666666666666666,1.0,2.23,1.7
4,2018-10-24,DAL,A,ATL,L,104,111,96.2,102.7,108.1,0.286,0.44,0.508,49.1,65.8,6.5,17.0,0.484,14.2,17.0,0.176,0.489,12.5,81.1,0.242,1.0,1.0,1.8,2.07
4,2018-10-24,PHO,H,LAL,L,113,131,109.2,126.6,103.5,0.25,0.369,0.606,50.6,61.4,3.9,5.6,0.583,16.9,22.0,0.179,0.57,6.8,76.1,0.17,0.3333333333333333,0.3333333333333333,2.8,1.47
4,2018-10-24,ATL,H,DAL,W,111,104,102.7,96.2,108.1,0.341,0.418,0.53,50.9,75.7,5.5,11.8,0.489,12.5,18.9,0.242,0.484,14.2,83.0,0.176,1.0,1.0,2.07,1.8
4,2018-10-24,UTA,A,HOU,W,100,89,104.9,93.3,95.4,0.359,0.372,0.554,57.3,61.8,7.3,10.6,0.5,16.6,26.5,0.282,0.466,13.9,79.2,0.092,1.0,0.3333333333333333,1.99,1.87
4,2018-10-24,CLE,H,BRK,L,86,102,90.5,107.4,95.0,0.18,0.202,0.448,54.6,52.9,5.3,3.8,0.399,13.5,30.8,0.169,0.517,13.0,82.2,0.138,0.0,1.0,1.67,2.28
4,2018-10-24,LAL,A,PHO,W,131,113,126.6,109.2,103.5,0.23,0.28,0.595,49.4,65.4,12.6,9.4,0.57,6.8,23.9,0.17,0.583,16.9,78.0,0.179,0.3333333333333333,0.3333333333333333,1.47,2.8
5,2018-10-24,CHO,A,CHI,L,110,112,117.1,119.2,93.9,0.341,0.412,0.563,44.4,62.2,5.3,10.4,0.494,5.8,18.2,0.306,0.545,13.2,75.7,0.364,0.6666666666666666,0.3333333333333333,1.52,2.65
4,2018-10-24,MIL,H,PHI,W,123,108,110.5,97.0,111.3,0.3,0.43,0.543,50.5,58.5,6.3,17.2,0.475,8.9,17.6,0.28,0.473,13.2,84.0,0.228,4.0,0.6666666666666666,1.44,2.93
4,2018-10-24,MEM,A,SAC,L,92,97,94.5,99.7,97.3,0.138,0.394,0.461,46.2,50.0,7.2,9.2,0.436,13.1,23.6,0.106,0.458,12.6,70.6,0.253,1.0,0.6666666666666666,1.7,2.23
5,2018-10-24,IND,A,SAS,W,116,96,124.9,103.3,92.9,0.092,0.368,0.641,46.5,73.9,9.7,7.4,0.626,9.9,13.9,0.08,0.437,11.9,70.0,0.23,1.5,1.0,2.05,1.81
5,2018-10-24,TOR,H,MIN,W,112,105,115.1,107.9,97.3,0.135,0.36,0.594,50.0,56.5,9.2,12.1,0.579,14.5,28.2,0.101,0.495,12.7,67.3,0.104,5.0,0.6666666666666666,1.26,4.18
4,2018-10-24,HOU,H,UTA,L,89,100,93.3,104.9,95.4,0.161,0.46,0.478,42.7,45.7,12.6,10.2,0.466,13.9,20.8,0.092,0.5,16.6,73.5,0.282,0.3333333333333333,1.0,1.87,1.99
4,2018-10-24,CHI,H,CHO,W,112,110,119.2,117.1,93.9,0.455,0.377,0.606,55.6,56.8,4.3,10.0,0.545,13.2,24.3,0.364,0.494,5.8,81.8,0.306,0.3333333333333333,0.6666666666666666,2.65,1.52
5,2018-10-24,MIN,A,TOR,L,105,112,107.9,115.1,97.3,0.167,0.313,0.51,50.0,62.5,10.3,8.8,0.495,12.7,32.7,0.104,0.579,14.5,71.8,0.101,0.6666666666666666,5.0,4.18,1.26
5,2018-10-24,GSW,H,WAS,W,144,122,134.9,114.3,106.7,0.272,0.359,0.699,58.5,69.8,5.6,9.8,0.658,12.7,27.0,0.25,0.516,10.2,84.4,0.28,4.0,0.3333333333333333,1.18,5.34
